yop_kodu,university,program,is_english,scholarship_pct,full_price_2024,full_price_2025,discounted_price_2024,discounted_price_2025
209510061.0,ANKARA BİLİM ÜNİVERSİTESİ,Psikoloji,False,0,580000.0,928000.0,580000.0,928000.0
209510068.0,ANKARA BİLİM ÜNİVERSİTESİ,Psikoloji,False,100,580000.0,928000.0,0.0,0.0
209510075.0,ANKARA BİLİM ÜNİVERSİTESİ,Psikoloji,False,50,580000.0,928000.0,290000.0,464000.0
209510103.0,ANKARA BİLİM ÜNİVERSİTESİ,İşletme,False,50,500000.0,800000.0,250000.0,400000.0
209510131.0,ANKARA BİLİM ÜNİVERSİTESİ,Psikoloji,False,50,580000.0,928000.0,290000.0,464000.0
209510152.0,ANKARA BİLİM ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,0,500000.0,800000.0,500000.0,800000.0
209510159.0,ANKARA BİLİM ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,100,500000.0,800000.0,0.0,0.0
209510166.0,ANKARA BİLİM ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,50,500000.0,800000.0,250000.0,400000.0
209510222.0,ANKARA BİLİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,False,100,580000.0,928000.0,0.0,0.0
209510229.0,ANKARA BİLİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,False,50,580000.0,928000.0,290000.0,464000.0
209210010.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Psikoloji,False,100,840000.0,1300000.0,0.0,0.0
209210011.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Psikoloji,False,50,840000.0,1300000.0,420000.0,650000.0
209210041.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Beslenme ve Diyetetik,False,100,825000.0,1280000.0,0.0,0.0
209210042.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Hemşirelik,False,100,,1160000.0,,0.0
209210050.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Tıp,False,100,480000.0,1850000.0,0.0,0.0
209210051.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Tıp,False,50,480000.0,1850000.0,240000.0,925000.0
209210053.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Tıp,False,100,480000.0,1850000.0,0.0,0.0
209210054.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Tıp,False,50,480000.0,1850000.0,240000.0,925000.0
209210065.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,100,,980000.0,,0.0
209210066.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,50,,980000.0,,490000.0
209210067.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Psikoloji,False,100,840000.0,1300000.0,0.0,0.0
209210068.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Psikoloji,False,50,840000.0,1300000.0,420000.0,650000.0
209210069.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Dil ve Konuşma Terapisi,False,100,690500.0,980000.0,0.0,0.0
209210070.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Dil ve Konuşma Terapisi,False,50,690500.0,980000.0,345250.0,490000.0
209210071.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Ebelik,False,100,630000.0,1080000.0,0.0,0.0
209210072.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Ebelik,False,50,630000.0,1080000.0,315000.0,540000.0
209210075.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon,False,100,825000.0,1280000.0,0.0,0.0
209210081.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,False,100,840000.0,1060000.0,0.0,0.0
209210082.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,False,50,840000.0,1060000.0,420000.0,530000.0
209210083.0,ANKARA MEDİPOL ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,100,840000.0,990000.0,0.0,0.0
209210084.0,ANKARA MEDİPOL ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,50,840000.0,990000.0,420000.0,495000.0
209210089.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Siyaset Bilimi ve Uluslararası İlişkiler,False,100,600000.0,970000.0,0.0,0.0
209210096.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Bilgisayar Mühendisliği,False,100,750000.0,1160000.0,0.0,0.0
209210097.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Bilgisayar Mühendisliği,False,50,750000.0,1160000.0,375000.0,580000.0
209210098.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Beslenme ve Diyetetik,False,50,825000.0,1280000.0,412500.0,640000.0
209210099.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Hemşirelik,False,50,,1160000.0,,580000.0
209210100.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Hemşirelik,False,100,,1160000.0,,0.0
209210101.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Hemşirelik,False,50,,1160000.0,,580000.0
209210110.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Elektrik-Elektronik Mühendisliği,False,100,750000.0,1160000.0,0.0,0.0
209210117.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Elektrik-Elektronik Mühendisliği,False,50,750000.0,1160000.0,375000.0,580000.0
209210124.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon,False,50,825000.0,1280000.0,412500.0,640000.0
209210131.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Siyaset Bilimi ve Uluslararası İlişkiler,False,50,600000.0,970000.0,300000.0,485000.0
209210334.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon,False,100,825000.0,1280000.0,0.0,0.0
209210341.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon,False,50,825000.0,1280000.0,412500.0,640000.0
209210348.0,ANKARA MEDİPOL ÜNİVERSİTESİ,İşletme,False,100,,980000.0,,0.0
209210355.0,ANKARA MEDİPOL ÜNİVERSİTESİ,İşletme,False,50,,980000.0,,490000.0
209210362.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,100,,980000.0,,0.0
209210369.0,ANKARA MEDİPOL ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,50,,980000.0,,490000.0
210200297.0,ANTALYA BELEK ÜNİVERSİTESİ,Uluslararası Ticaret ve İşletmecilik,False,100,,800000.0,,0.0
210200304.0,ANTALYA BELEK ÜNİVERSİTESİ,Uluslararası Ticaret ve İşletmecilik,False,50,,800000.0,,400000.0
210200311.0,ANTALYA BELEK ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,100,,800000.0,,0.0
210200318.0,ANTALYA BELEK ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,50,,800000.0,,400000.0
210200325.0,ANTALYA BELEK ÜNİVERSİTESİ,Psikoloji,False,100,462000.0,950000.0,0.0,0.0
210200332.0,ANTALYA BELEK ÜNİVERSİTESİ,Psikoloji,False,0,462000.0,950000.0,462000.0,950000.0
210200339.0,ANTALYA BELEK ÜNİVERSİTESİ,Psikoloji,False,50,462000.0,950000.0,231000.0,475000.0
210200360.0,ANTALYA BELEK ÜNİVERSİTESİ,Yazılım Mühendisliği,False,100,,800000.0,,0.0
210200374.0,ANTALYA BELEK ÜNİVERSİTESİ,Yazılım Mühendisliği,False,50,,800000.0,,400000.0
210200381.0,ANTALYA BELEK ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,False,100,360000.0,800000.0,0.0,0.0
210200395.0,ANTALYA BELEK ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,False,50,360000.0,800000.0,180000.0,400000.0
210200402.0,ANTALYA BELEK ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,100,360000.0,800000.0,0.0,0.0
210200409.0,ANTALYA BELEK ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,0,360000.0,800000.0,360000.0,800000.0
210200416.0,ANTALYA BELEK ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,50,360000.0,800000.0,180000.0,400000.0
206410059.0,ANTALYA BİLİM ÜNİVERSİTESİ,Ekonomi,False,100,304000.0,535040.0,0.0,0.0
206410068.0,ANTALYA BİLİM ÜNİVERSİTESİ,Ekonomi,False,50,304000.0,535040.0,152000.0,267520.0
206410102.0,ANTALYA BİLİM ÜNİVERSİTESİ,İşletme,False,100,304000.0,535040.0,0.0,0.0
206410111.0,ANTALYA BİLİM ÜNİVERSİTESİ,İşletme,False,50,304000.0,535040.0,152000.0,267520.0
206410147.0,ANTALYA BİLİM ÜNİVERSİTESİ,Siyaset Bilimi ve Uluslararası İlişkiler,False,100,304000.0,535040.0,0.0,0.0
206410156.0,ANTALYA BİLİM ÜNİVERSİTESİ,Siyaset Bilimi ve Uluslararası İlişkiler,False,50,304000.0,535040.0,152000.0,267520.0
206410465.0,ANTALYA BİLİM ÜNİVERSİTESİ,Mimarlık,False,100,313500.0,551760.0,0.0,0.0
206410483.0,ANTALYA BİLİM ÜNİVERSİTESİ,Mimarlık,False,50,313500.0,551760.0,156750.0,275880.0
206410526.0,ANTALYA BİLİM ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,100,313500.0,551760.0,0.0,0.0
206410535.0,ANTALYA BİLİM ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,50,313500.0,551760.0,156750.0,275880.0
206410562.0,ANTALYA BİLİM ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,False,100,313500.0,551760.0,0.0,0.0
206410610.0,ANTALYA BİLİM ÜNİVERSİTESİ,Psikoloji,False,100,513500.0,600000.0,0.0,0.0
206410612.0,ANTALYA BİLİM ÜNİVERSİTESİ,Psikoloji,False,25,513500.0,600000.0,385125.0,450000.0
206410641.0,ANTALYA BİLİM ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon,False,100,304000.0,535040.0,0.0,0.0
206410642.0,ANTALYA BİLİM ÜNİVERSİTESİ,Hemşirelik,False,100,304000.0,535040.0,0.0,0.0
206410651.0,ANTALYA BİLİM ÜNİVERSİTESİ,Beslenme ve Diyetetik,False,100,304000.0,535040.0,0.0,0.0
206410652.0,ANTALYA BİLİM ÜNİVERSİTESİ,Beslenme ve Diyetetik,False,50,304000.0,535040.0,152000.0,267520.0
206410653.0,ANTALYA BİLİM ÜNİVERSİTESİ,Ebelik,False,100,304000.0,535040.0,0.0,0.0
206410654.0,ANTALYA BİLİM ÜNİVERSİTESİ,Ebelik,False,50,304000.0,535040.0,152000.0,267520.0
206410655.0,ANTALYA BİLİM ÜNİVERSİTESİ,Hemşirelik,False,50,304000.0,535040.0,152000.0,267520.0
206410657.0,ANTALYA BİLİM ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,False,50,313500.0,551760.0,156750.0,275880.0
206410668.0,ANTALYA BİLİM ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon,False,50,304000.0,535040.0,152000.0,267520.0
206410675.0,ANTALYA BİLİM ÜNİVERSİTESİ,Elektrik-Elektronik Mühendisliği,False,50,304000.0,535040.0,152000.0,267520.0
206410682.0,ANTALYA BİLİM ÜNİVERSİTESİ,Endüstri Mühendisliği,False,50,304000.0,535040.0,152000.0,267520.0
206410689.0,ANTALYA BİLİM ÜNİVERSİTESİ,Endüstri Mühendisliği,False,100,304000.0,535040.0,0.0,0.0
206410703.0,ANTALYA BİLİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,False,50,304000.0,535040.0,152000.0,267520.0
206410717.0,ANTALYA BİLİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,False,100,304000.0,535040.0,0.0,0.0
206410724.0,ANTALYA BİLİM ÜNİVERSİTESİ,Elektrik-Elektronik Mühendisliği,False,100,304000.0,535040.0,0.0,0.0
206410731.0,ANTALYA BİLİM ÜNİVERSİTESİ,Makine Mühendisliği,False,100,304000.0,535040.0,0.0,0.0
206410738.0,ANTALYA BİLİM ÜNİVERSİTESİ,Makine Mühendisliği,False,50,304000.0,535040.0,152000.0,267520.0
200210052.0,ATILIM ÜNİVERSİTESİ,Matematik,False,100,,850000.0,,0.0
200210104.0,ATILIM ÜNİVERSİTESİ,Psikoloji,False,0,1725000.0,850000.0,1725000.0,850000.0
200210113.0,ATILIM ÜNİVERSİTESİ,Psikoloji,False,100,1725000.0,850000.0,0.0,0.0
200210194.0,ATILIM ÜNİVERSİTESİ,İşletme,False,100,575000.0,850000.0,0.0,0.0
200210201.0,ATILIM ÜNİVERSİTESİ,İşletme,False,50,575000.0,850000.0,287500.0,425000.0
200210228.0,ATILIM ÜNİVERSİTESİ,İşletme,False,100,575000.0,850000.0,0.0,0.0
200210316.0,ATILIM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,False,100,1725000.0,850000.0,0.0,0.0
200210379.0,ATILIM ÜNİVERSİTESİ,Elektrik-Elektronik Mühendisliği,False,100,1725000.0,850000.0,0.0,0.0
200210404.0,ATILIM ÜNİVERSİTESİ,Endüstri Mühendisliği,False,100,575000.0,850000.0,0.0,0.0
200210413.0,ATILIM ÜNİVERSİTESİ,Endüstri Mühendisliği,False,50,575000.0,850000.0,287500.0,425000.0
200210555.0,ATILIM ÜNİVERSİTESİ,Yazılım Mühendisliği,False,100,1725000.0,850000.0,0.0,0.0
200210688.0,ATILIM ÜNİVERSİTESİ,Makine Mühendisliği,False,100,575000.0,850000.0,0.0,0.0
200210749.0,ATILIM ÜNİVERSİTESİ,Mimarlık,False,100,575000.0,850000.0,0.0,0.0
200210819.0,ATILIM ÜNİVERSİTESİ,Makine Mühendisliği,False,50,575000.0,850000.0,287500.0,425000.0
200211377.0,ATILIM ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,100,1725000.0,850000.0,0.0,0.0
