lise_adi,sehir,lise_id
HAYME ANA MESLEKİ VE TEKNİK ANADOLU LİSESİ (KÜTAHYA - MERKEZ),KÜTAHYA,4502
KÖPRÜKÖY ANADOLU LİSESİ (ERZURUM - KÖPRÜKÖY),ERZURUM,4503
OLTU İBN-İ SİNA MESLEKİ VE TEKNİK ANADOLU LİSESİ (ERZURUM - OLTU),ERZURUM,4504
OSMANGAZİ HÜMA HATUN MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - OSMANGAZİ),BURSA,4505
SABAHAT-CEMİL ULUPINAR FEN LİSESİ (ZONGULDAK - DEVREK),ZONGULDAK,4506
SAMANDAĞ ZÜBEYDE HANIM MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - SAMANDAĞ),HATAY,4507
ŞEHİT AHMET ALTUNOĞLU ANADOLU İMAM HATİP LİSESİ (SAMSUN - İLKADIM),SAMSUN,4508
ŞEHİT İBRAHİM ATEŞ KIZ ANADOLU İMAM HATİP LİSESİ (ÇANAKKALE - BİGA),ÇANAKKALE,4509
ŞEHİT MEHMET ZEKİ ERDEN ANADOLU İMAM HATİP LİSESİ (TEKİRDAĞ - ERGENE),TEKİRDAĞ,4510
ALBAY C. TAYYAR-NURAN OĞUZ ANADOLU LİSESİ (BALIKESİR - KARESİ),BALIKESİR,4511
BULANIK SAİD NURSİ ANADOLU LİSESİ (MUŞ - BULANIK),MUŞ,4512
ÇAMELİ ANADOLU LİSESİ (DENİZLİ - ÇAMELİ),DENİZLİ,4513
ÇAMLITEPE MESLEKİ VE TEKNİK ANADOLU LİSESİ (KOCAELİ - KÖRFEZ),KOCAELİ,4514
ÇAY ANADOLU LİSESİ (AFYONKARAHİSAR - ÇAY),AFYONKARAHİSAR,4515
GÖNEN ANADOLU İMAM HATİP LİSESİ (BALIKESİR - GÖNEN),BALIKESİR,4516
İPSALA ANADOLU LİSESİ (EDİRNE - İPSALA),EDİRNE,4517
KANDIRA ANADOLU LİSESİ (KOCAELİ - KANDIRA),KOCAELİ,4518
LÜLEBURGAZ ATATÜRK ANADOLU LİSESİ (KIRKLARELİ - LÜLEBURGAZ),KIRKLARELİ,4519
MEHMET BODUR ANADOLU İMAM HATİP LİSESİ (ÇANAKKALE - YENİCE),ÇANAKKALE,4520
ORHAN CEMAL FERSOY ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,4521
ÖZEL MEKTEBİM KOLEJİ ANADOLU LİSESİ (AKSARAY - MERKEZ),AKSARAY,4522
RECEP TAYYİP ERDOĞAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,4523
BEYLİKOVA FEN LİSESİ (ESKİŞEHİR - BEYLİKOVA),ESKİŞEHİR,4524
ÇİĞLİ YILDIZ TINAS İZMİROĞLU ANADOLU LİSESİ (İZMİR - ÇİĞLİ),İZMİR,4525
DEMİRKÖY ANADOLU LİSESİ (KIRKLARELİ - DEMİRKÖY),KIRKLARELİ,4526
FEVZİ KESKİNOĞLU ANADOLU LİSESİ (MANİSA - AKHİSAR),MANİSA,4527
HASAN ALİ YÜCEL ANADOLU LİSESİ (BURSA - OSMANGAZİ),BURSA,4528
İNEGÖL SALİH İBRAHİM KIRCALI MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - İNEGÖL),BURSA,4529
KALECİK MESLEKİ VE TEKNİK ANADOLU LİSESİ (VAN - TUŞBA),VAN,4530
KALKIM ÇOK PROGRAMLI ANADOLU LİSESİ (ÇANAKKALE - YENİCE),ÇANAKKALE,4531
KAPAKLI ANADOLU LİSESİ (TEKİRDAĞ - KAPAKLI),TEKİRDAĞ,4532
KEMALPAŞA FERZENT BULUM ANADOLU LİSESİ (İZMİR - KEMALPAŞA),İZMİR,4533
KIRKLARELİ TÜRKİYE ODALAR VE BORSALAR BİRLİĞİ SOSYAL BİLİMLER LİSESİ (KIRKLARELİ - MERKEZ),KIRKLARELİ,4534
MEHMED ZAHİD KOTKU KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - PENDİK),İSTANBUL,4535
MİKTAT AĞAOĞLU ÇOK PROGRAMLI ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,4536
NİLÜFER GÖLE SOSYAL BİLİMLER LİSESİ (ARDAHAN - GÖLE),ARDAHAN,4537
ÖZEL ÇAMLICA KOLEJİ FEN LİSESİ (MALATYA - YEŞİLYURT),MALATYA,4538
ŞEHİT YÜZBAŞI YUSUF KENAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - SANCAKTEPE),İSTANBUL,4539
TAVAS ANADOLU LİSESİ (DENİZLİ - TAVAS),DENİZLİ,4540
TEKİRDAĞ BELEDİYESİ MEHMET SEREZ SOSYAL BİLİMLER LİSESİ (TEKİRDAĞ - SÜLEYMANPAŞA),TEKİRDAĞ,4541
TORBALI ANADOLU İMAM HATİP LİSESİ (İZMİR - TORBALI),İZMİR,4542
TUT ÇOK PROGRAMLI ANADOLU LİSESİ (ADIYAMAN - TUT),ADIYAMAN,4543
YENİŞEHİR YUSUF ATEŞ ANADOLU İMAM HATİP LİSESİ (BURSA - YENİŞEHİR),BURSA,4544
ZEYNEP GÜLİN ÖNGÖR KIZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (MANİSA - AKHİSAR),MANİSA,4545
ARİF NİHAT ASYA ANADOLU LİSESİ (TEKİRDAĞ - ÇORLU),TEKİRDAĞ,4546
BİLECİK KIZ ANADOLU İMAM HATİP LİSESİ (BİLECİK - MERKEZ),BİLECİK,4547
HAYRABOLU ANADOLU İMAM HATİP LİSESİ (TEKİRDAĞ - HAYRABOLU),TEKİRDAĞ,4548
İSTİKLAL MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAMSUN - İLKADIM),SAMSUN,4549
KANUNİ SOSYAL BİLİMLER LİSESİ (KOCAELİ - GEBZE),KOCAELİ,4550
KEŞAN ANADOLU LİSESİ (EDİRNE - KEŞAN),EDİRNE,4551
OSMANGAZİ ALİ OSMAN SÖNMEZ ANADOLU İMAM HATİP LİSESİ (BURSA - OSMANGAZİ),BURSA,4552
ÖZEL EĞİTİMDE RASYONEL AÇILIM (ERA ) KOLEJİ KOCASİNAN ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),ERA ) KOLEJİ KOCASİNAN ANADOLU LİSESİ (İSTANBUL,4553
ÖZEL ESENLER SINAV ANADOLU LİSESİ (İSTANBUL - ESENLER),İSTANBUL,4554
ÖZEL YALOVA BİREY ANADOLU LİSESİ (YALOVA - ÇİFTLİKKÖY),YALOVA,4555
RECEP TAYYİP ERDOĞAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,4556
ŞEHİT MEHMET AKPOLAT KIZ ANADOLU İMAM HATİP LİSESİ (MUŞ - KORKUT),MUŞ,4557
TRABZON SOSYAL BİLİMLER LİSESİ (TRABZON - ORTAHİSAR),TRABZON,4558
BARBAROS HAYRETTİN PAŞA ANADOLU LİSESİ (AYDIN - DİDİM),AYDIN,4559
BAYBURT LİSESİ (BAYBURT - MERKEZ),BAYBURT,4560
EMEL-MUSTAFA UŞAKLI ANADOLU LİSESİ (AYDIN - EFELER),AYDIN,4561
EZİNE CELALETTİN TOPÇU ANADOLU LİSESİ (ÇANAKKALE - EZİNE),ÇANAKKALE,4562
GÜLPINAR ÇOK PROGRAMLI ANADOLU LİSESİ (ÇANAKKALE - AYVACIK),ÇANAKKALE,4563
KIRKAĞAÇ ANADOLU LİSESİ (MANİSA - KIRKAĞAÇ),MANİSA,4564
MANYAS ANADOLU LİSESİ (BALIKESİR - MANYAS),BALIKESİR,4565
ORHAN SEVİNÇ MESLEKİ VE TEKNİK ANADOLU LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,4566
ÖZEL NAZİLLİ DÖRT RENK SÜMER ANADOLU LİSESİ (AYDIN - NAZİLLİ),AYDIN,4567
RECEP TAYYİP ERDOĞAN ANADOLU LİSESİ (AFYONKARAHİSAR - MERKEZ),AFYONKARAHİSAR,4568
ULUDERBENT SABANCI ÇOK PROGRAMLI ANADOLU LİSESİ (MANİSA - ALAŞEHİR),MANİSA,4569
BANDIRMA ANADOLU LİSESİ (BALIKESİR - BANDIRMA),BALIKESİR,4570
BEYHAN-RIFAT ÇIKILIOĞLU ANADOLU LİSESİ (ESKİŞEHİR - TEPEBAŞI),ESKİŞEHİR,4571
FATİH SULTAN MEHMET ANADOLU LİSESİ (ANTALYA - MANAVGAT),ANTALYA,4572
HASAN ALİ YÜCEL SOSYAL BİLİMLER LİSESİ (ANKARA - ÇANKAYA),ANKARA,4573
İBN-İ SİNA MESLEKİ VE TEKNİK ANADOLU LİSESİ (AĞRI - PATNOS),AĞRI,4574
İBNİ SİNA ANADOLU İMAM HATİP LİSESİ (KOCAELİ - İZMİT),KOCAELİ,4575
KIRŞEHİR ANADOLU İMAM HATİP LİSESİ (KIRŞEHİR - MERKEZ),KIRŞEHİR,4576
MANİSA TOKİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (MANİSA - YUNUSEMRE),MANİSA,4577
ÖZEL AÇI ANADOLU LİSESİ (DENİZLİ - PAMUKKALE),DENİZLİ,4578
POZANTI ANADOLU İMAM HATİP LİSESİ (ADANA - POZANTI),ADANA,4579
SEDAT KARAN ANADOLU LİSESİ (BURSA - MUSTAFAKEMALPAŞA),BURSA,4580
AKİF ERSEZGİN ANADOLU LİSESİ (İZMİR - BERGAMA),İZMİR,4581
ATATÜRK KIZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (KAYSERİ - KOCASİNAN),KAYSERİ,4582
AYVALIK ANADOLU LİSESİ (BALIKESİR - AYVALIK),BALIKESİR,4583
BABAESKİ ŞEHİT ERSAN YENİCİ ANADOLU LİSESİ (KIRKLARELİ - BABAESKİ),KIRKLARELİ,4584
75. YIL MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAMSUN - ÇARŞAMBA),SAMSUN,4585
FERİZLİ FİKRET-İSMET AKTEKİN ANADOLU LİSESİ (SAKARYA - FERİZLİ),SAKARYA,4586
MEHMET AKİF ERSOY ANADOLU LİSESİ (EDİRNE - KEŞAN),EDİRNE,4587
NİLÜFER BELEDİYESİ BARIŞ ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,4588
BERGAMA KIZ ANADOLU İMAM HATİP LİSESİ (İZMİR - BERGAMA),İZMİR,4589
ETİMESGUT ŞEHİT SALİH HELVACI MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - ETİMESGUT),ANKARA,4590
ORHANGAZİ ÇOK PROGRAMLI ANADOLU LİSESİ (BURSA - ORHANGAZİ),BURSA,4591
ORTACA ANADOLU İMAM HATİP LİSESİ (MUĞLA - ORTACA),MUĞLA,4592
PROF.DR. NECMETTİN ERBAKAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ARNAVUTKÖY),İSTANBUL,4593
NUR-HAYATİ KURTCAN TİCARET MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,4594
ÖZEL AÇI ANADOLU LİSESİ (MUĞLA - ORTACA),MUĞLA,4595
SEYREK VİLLAKENT ANADOLU LİSESİ (İZMİR - MENEMEN),İZMİR,4596
57. ALAY ANADOLU LİSESİ (TEKİRDAĞ - SÜLEYMANPAŞA),TEKİRDAĞ,4597
UŞAK LİSESİ (UŞAK - MERKEZ),UŞAK,4598
ZEYTİNBURNU ANADOLU LİSESİ (İSTANBUL - ZEYTİNBURNU),İSTANBUL,4599
AVUKAT İBRAHİM MUTLU ANADOLU LİSESİ (ÇANAKKALE - MERKEZ),ÇANAKKALE,4600
ALTINDAĞ GAZİ ANADOLU LİSESİ (ANKARA - ALTINDAĞ),ANKARA,4601
BAYRAMİÇ MUSTAFA-GÜLŞEN ÇINAROĞLU ANADOLU LİSESİ (ÇANAKKALE - BAYRAMİÇ),ÇANAKKALE,4602
BİGA ATATÜRK ANADOLU LİSESİ (ÇANAKKALE-BİGA),ÇANAKKALE,4603
ÇAN SEVİM BODUR MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇANAKKALE - ÇAN),ÇANAKKALE,4604
ÇANAKKALE BORSA İSTANBUL MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇANAKKALE - MERKEZ),ÇANAKKALE,4605
DÜZİÇİ ATATÜRK MESLEKİ VE TEKNİK ANADOLU LİSESİ (OSMANİYE - DÜZİÇİ),OSMANİYE,4606
FETTAH TAMİNCE MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANTALYA - KONYAALTI),ANTALYA,4607
GÖNEN ÖMER SEYFETTİN ANADOLU LİSESİ (BALIKESİR - GÖNEN),BALIKESİR,4608
KABATAŞ ERKEK LİSESİ (İSTANBUL - BEŞİKTAŞ),İSTANBUL,4609
KARACABEY MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - KARACABEY),BURSA,4610
KARS ANADOLU İMAM HATİP LİSESİ (KARS - MERKEZ),KARS,4611
KARTAL SABİHA GÖKÇEN MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - KARTAL),İSTANBUL,4612
ÖDEMİŞ İLKKURŞUN MESLEKİ VE TEKNİK ANADOLU LİSESİ (İZMİR - ÖDEMİŞ),İZMİR,4613
ÖMER-ÜMMÜGÜLSÜM CİRIK MESLEKİ VE TEKNİK ANADOLU LİSESİ (MERSİN - TARSUS),MERSİN,4614
ÖZEL MAVİ ATLAS MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,4615
ÖZEL ULAŞ ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,4616
SOMA LİNYİT ANADOLU LİSESİ (MANİSA - SOMA),MANİSA,4617
YILDIRIM MESLEKİ VE TEKNİK ANADOLU LİSESİ (KOCAELİ - İZMİT),KOCAELİ,4618
BUCA ZÜBEYDE HANIM MESLEKİ VE TEKNİK ANADOLU LİSESİ (İZMİR - BUCA),İZMİR,4619
ÇAN ANADOLU LİSESİ (ÇANAKKALE - ÇAN),ÇANAKKALE,4620
GALATASARAY ÜNİVERSİTESİ GALATASARAY LİSESİ (İSTANBUL - BEYOĞLU),İSTANBUL,4621
GAZİ MUSTAFA KEMAL ANADOLU LİSESİ (ESKİŞEHİR - TEPEBAŞI),ESKİŞEHİR,4622
ILGIN ŞEHİT MUSA ALTIN MESLEKİ VE TEKNİK ANADOLU LİSESİ (KONYA - ILGIN),KONYA,4623
ÖZEL AHMET ŞİMŞEK ANADOLU LİSESİ (İSTANBUL - KARTAL),İSTANBUL,4624
ÖZEL ANKARA AÇI TEMEL LİSESİ (ANKARA - ÇANKAYA),ANKARA,4625
ÖZEL ASAL KOLEJİ ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,4626
ÖZEL ÇANKAYA DOĞA ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,4627
ÖZEL ESENYURT TOPKAPI TEKNOLOJİ KOLEJİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,4628
ÖZEL GAZİOSMANPAŞA ON ADIM EĞİTİM BİLİMLERİ TEMEL LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,4629
ÖZEL MANİSA ORGANİZE SANAYİ BÖLGESİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (MANİSA - YUNUSEMRE),MANİSA,4630
ÖZEL MERSİN ARŞİMET KOLEJİ ANADOLU LİSESİ (MERSİN - YENİŞEHİR),MERSİN,4631
ÖZEL TEKNOFEN KOLEJİ ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,4632
ÖZEL YAMANLAR BEDRİ ŞAŞAL ANADOLU LİSESİ (İZMİR - KEMALPAŞA),İZMİR,4633
PENDİK BARBAROS HAYRETTİN PAŞA MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - PENDİK),İSTANBUL,4634
SULTAN ALPARSLAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - SULTANBEYLİ),İSTANBUL,4635
TAPU KADASTRO MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,4636
MERKEZ BANKASI DERİNCE ANADOLU LİSESİ (KOCAELİ - DERİNCE),KOCAELİ,4637
ÖZEL KAVAKLIDERE KOLEJİ ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,4638
REHA ALEMDAROĞLU ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,4639
SINDIRGI LİSESİ (BALIKESİR - SINDIRGI),BALIKESİR,4640
SSK İZMİR SAĞLIK MESLEK LİSESİ (İZMİR),,4641
AKÇANSA GÜZEL SANATLAR LİSESİ (ÇANAKKALE - MERKEZ),ÇANAKKALE,4642
EZİNE ANADOLU İMAM HATİP LİSESİ (ÇANAKKALE - EZİNE),ÇANAKKALE,4643
ÇANKIRI TÜRKİYE ODALAR VE BORSALAR BİRLİĞİ FEN LİSESİ (ÇANKIRI - MERKEZ),ÇANKIRI,4644
FATİH ANADOLU LİSESİ (TEKİRDAĞ - SÜLEYMANPAŞA),TEKİRDAĞ,4645
HÜSEYİN ÇELİK ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,4646
MEHMET HALİT BAKİ ANADOLU LİSESİ (BURSA - OSMANGAZİ),BURSA,4647
ÖZEL ALEV LİSESİ (İSTANBUL - ÇEKMEKÖY),İSTANBUL,4648
ÖZEL BİLİM TEMEL LİSESİ (ANKARA - ÇANKAYA),ANKARA,4649
ÖZEL EVRENSEL MATEMATİK KÖYÜ KOLEJİ ANADOLU LİSESİ (KOCAELİ - İZMİT),KOCAELİ,4650
ÖZEL PROFESYONEL EĞİTİM ANADOLU LİSESİ (KONYA - SELÇUKLU),KONYA,4651
ÖZEL TEKİRDAĞ AKA KOLEJİ (TEKİRDAĞ - SÜLEYMANPAŞA),TEKİRDAĞ,4652
ÖZEL VATAN ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,4653
15 TEMMUZ ŞEHİTLERİ KIZ ANADOLU İMAM HATİP LİSESİ (KIRIKKALE - MERKEZ),KIRIKKALE,4654
BERGAMA ANADOLU İMAM HATİP LİSESİ (İZMİR - BERGAMA),İZMİR,4655
ÇANAKKALE ÖZEL FEN LİSESİ (ÇANAKKALE - MERKEZ),ÇANAKKALE,4656
FOÇA REHA MİDİLLİ ANADOLU LİSESİ (İZMİR - FOÇA),İZMİR,4657
LEFKOŞA 20 TEMMUZ FEN LİSESİ,,4658
ÖZEL ADABİLİM ANADOLU LİSESİ (SAKARYA - ADAPAZARI),SAKARYA,4659
ÖZEL GAZİEMİR DOĞRU STATÜ ANADOLU LİSESİ (İZMİR - GAZİEMİR),İZMİR,4660
ÖZEL MESAFE MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - KESTEL),BURSA,4661
ÖZEL VİZYON ANADOLU LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,4662
TORBALI SEMA KARHAN ANADOLU LİSESİ (İZMİR - TORBALI),İZMİR,4663
ÜNAL AYSAL ANADOLU LİSESİ (ANTALYA - KEMER),ANTALYA,4664
GÖLHİSAR MEHMET AKİF ERSOY ANADOLU LİSESİ (BURDUR - GÖLHİSAR),BURDUR,4665
HAMİDİYE MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - OSMANGAZİ),BURSA,4666
M. KEMAL COŞKUNÖZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,4667
MED MARİNE TUNCER ŞEN FEN LİSESİ (KOCAELİ - KÖRFEZ),KOCAELİ,4668
ÖZEL BEYLİKDÜZÜ FORM ANADOLU LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,4669
ÖZEL SAINT JOSEPH FRANSIZ LİSESİ (İZMİR - KONAK),İZMİR,4670
ÖZEL YALOVA UĞUR FEN LİSESİ (YALOVA - MERKEZ),YALOVA,4671
POLATLI TOBB FEN LİSESİ (ANKARA - POLATLI),ANKARA,4672
ŞEHİT AKİF AKÇADAĞ ANADOLU LİSESİ (KAHRAMANMARAŞ - ONİKİŞUBAT),KAHRAMANMARAŞ,4673
ŞEHİT YILMAZ ERCAN KIZ ANADOLU İMAM HATİP LİSESİ (SAKARYA - SERDİVAN),SAKARYA,4674
BÜYÜKŞEHİR HÜSEYİN YILDIZ ANADOLU LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,4675
ÇANAKKALE İBN-İ SİNA MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇANAKKALE - MERKEZ),ÇANAKKALE,4676
AKIN ANADOLU LİSESİ (DENİZLİ - BULDAN),DENİZLİ,4677
AYDIN YÜKSEL YALOVA GÜZEL SANATLAR LİSESİ (AYDIN - EFELER),AYDIN,4678
DADALOĞLU ANADOLU LİSESİ (ADANA - YÜREĞİR),ADANA,4679
DEMİRTAŞPAŞA MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - OSMANGAZİ),BURSA,4680
DİREKLİ AYHAN ŞAHENK MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - EYYÜBİYE),ŞANLIURFA,4681
EMİRDAĞ ANADOLU LİSESİ (AFYONKARAHİSAR - EMİRDAĞ),AFYONKARAHİSAR,4682
GEREDE ANADOLU LİSESİ (BOLU - GEREDE),BOLU,4683
HÜMA HATUN MESLEKİ VE TEKNİK ANADOLU LİSESİ (VAN - TUŞBA),VAN,4684
HÜRRİYET MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - OSMANGAZİ),BURSA,4685
İNEGÖL BORSA İSTANBUL ANADOLU İMAM HATİP LİSESİ (BURSA - İNEGÖL),BURSA,4686
KARTAL MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - KARTAL),İSTANBUL,4687
KASIMPAŞA ANADOLU LİSESİ (İSTANBUL - BEYOĞLU),İSTANBUL,4688
KILILI ANADOLU LİSESİ (KAHRAMANMARAŞ - TÜRKOĞLU),KAHRAMANMARAŞ,4689
MEHMET AKİF ERSOY MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇANAKKALE - AYVACIK),ÇANAKKALE,4690
ÖZEL AKHİSAR EKSEN ANADOLU LİSESİ (MANİSA - AKHİSAR),MANİSA,4691
ÖZEL MİS ANADOLU LİSESİ (KONYA - SELÇUKLU),KONYA,4692
SARIYAPRAK ÇOK PROGRAMLI ANADOLU LİSESİ (ADIYAMAN - BESNİ),ADIYAMAN,4693
ŞEYH EDEBALİ KIZ ANADOLU İMAM HATİP LİSESİ (BURSA - OSMANGAZİ),BURSA,4694
TOKİ CAHİT ZARİFOĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - OSMANGAZİ),BURSA,4695
TÜRKİYE ODALAR VE BORSALAR BİRLİĞİ ANADOLU LİSESİ (KIRKLARELİ - MERKEZ),KIRKLARELİ,4696
ZEYNEP-MEHMET DÖNMEZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - DİDİM),AYDIN,4697
2. MEHMET ÇOK PROGRAMLI ANADOLU LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,4698
ALAŞEHİR YEŞİLYURT GÜRBÜZ ALTIN ÇOK PROGRAMLI ANADOLU LİSESİ (MANİSA - ALAŞEHİR),MANİSA,4699
AYŞE-FARUK PINARBAŞI MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - BİRECİK),ŞANLIURFA,4700
AZİZ SANCAR ANADOLU LİSESİ (TEKİRDAĞ - KAPAKLI),TEKİRDAĞ,4701
BALIKESİR ANADOLU İMAM HATİP LİSESİ (BALIKESİR - KARESİ),BALIKESİR,4702
DEMİRCİ ANADOLU LİSESİ (MANİSA - DEMİRCİ),MANİSA,4703
FERİHA UYAR MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,4704
HIZIR REİS MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANTALYA - KEPEZ),ANTALYA,4705
MUZAFFER ÇİL ANADOLU LİSESİ (ESKİŞEHİR - TEPEBAŞI),ESKİŞEHİR,4706
NUSAYBİN EL-BİRUNİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (MARDİN - NUSAYBİN),MARDİN,4707
ÖZEL AÇI KOLEJİ ANADOLU LİSESİ (BURSA - MUSTAFAKEMALPAŞA),BURSA,4708
ÖZEL BEYLİKDÜZÜ OKYANUS ANADOLU LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,4709
ÖZEL SULTANGAZİ ÇÖZÜM TEMEL LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,4710
SAFİYE HÜSEYİN ELBİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇANAKKALE - BİGA),ÇANAKKALE,4711
SEMİH TINAY ANADOLU LİSESİ (İZMİR - DİKİLİ),İZMİR,4712
SEYHAN CENGİZ TURHAN ANADOLU LİSESİ (KARABÜK - ESKİPAZAR),KARABÜK,4713
ŞEHİT MÜMİN DEMİRALP ÇOK PROGRAMLI ANADOLU LİSESİ (İSTANBUL - ÇATALCA),İSTANBUL,4714
ŞEHİT POLİS KAĞAN KILIÇ ANADOLU İMAM HATİP LİSESİ (İZMİR - BORNOVA),İZMİR,4715
ÜMRANİYE MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,4716
VEFA LİSESİ (İSTANBUL - FATİH),İSTANBUL,4717
BULUTOĞLU ANADOLU LİSESİ (SAMSUN - ÇARŞAMBA),SAMSUN,4718
ÇATALCA ARİF NİHAT ASYA MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - ÇATALCA),İSTANBUL,4719
ÇINAR ANADOLU LİSESİ (BURSA - OSMANGAZİ),BURSA,4720
EROL ÇARMIKLI ANADOLU LİSESİ (ÇANAKKALE - LAPSEKİ),ÇANAKKALE,4721
GÜMÜŞPALA MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,4722
PİRİ REİS ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,4723
UMURBEY CELAL BAYAR MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - GEMLİK),BURSA,4724
YENİBOSNA ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,4725
ARİF ÇELER KIZ ANADOLU İMAM HATİP LİSESİ (MANİSA - ŞEHZADELER),MANİSA,4726
AYTAÇ ERUZ ANADOLU LİSESİ (KASTAMONU - MERKEZ),KASTAMONU,4727
BAHÇELİEVLER CUMHURİYET ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,4728
BULANIK KIZ ANADOLU İMAM HATİP LİSESİ (MUŞ - BULANIK),MUŞ,4729
ÖZEL SEÇKİN ZİRVE TEMEL LİSESİ (ADIYAMAN - MERKEZ),ADIYAMAN,4730
ÇERKEZKÖY TÜRK TEKSTİL VAKFI MESLEKİ VE TEKNİK ANADOLU LİSESİ (TEKİRDAĞ - ÇERKEZKÖY),TEKİRDAĞ,4731
ÖZEL BAKIRKÖY FİNAL AKADEMİ ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,4732
ÖZEL FİNAL ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,4733
ÖZEL GÖLBAŞI AYDIN KOLEJİ ANADOLU LİSESİ (ANKARA - GÖLBAŞI),ANKARA,4734
