yop_kodu,year,ortalama_tercih_edilme_sirasi_A,ortalama_yerlesen_tercih_sirasi_B,marka_etkinlik_degeri_A_div_B
210301872,2023,8.5,2.7,3.15
210301872,2024,6.5,2.4,2.71
210301893,2023,9.7,5.7,1.7
210301893,2024,10.7,6.5,1.65
210301900,2024,9.8,4.0,2.45
210301907,2023,10.6,10.4,1.02
210301907,2024,10.0,11.5,0.87
210301914,2023,9.6,5.6,1.71
210301914,2024,8.1,2.6,3.12
210301935,2023,9.7,6.0,1.62
210301935,2024,11.5,12.0,0.96
210301942,2023,11.6,2.5,4.64
210301942,2024,7.7,2.4,3.21
210301949,2023,10.3,8.8,1.17
210301949,2024,11.0,4.5,2.44
210301956,2024,8.9,5.0,1.78
210301963,2023,9.1,6.8,1.34
210301963,2024,11.0,10.8,1.02
210301970,2023,10.6,2.5,4.24
210301970,2024,8.7,4.3,2.02
210301977,2023,9.8,7.1,1.38
210301977,2024,10.4,8.4,1.24
210301984,2023,7.5,2.7,2.78
210301984,2024,12.3,3.0,4.1
210301991,2023,10.0,7.4,1.35
210301991,2024,10.2,9.8,1.04
210301998,2023,8.5,3.0,2.83
210301998,2024,7.2,2.8,2.57
210302005,2023,9.0,3.4,2.65
210302005,2024,9.4,7.2,1.31
210302012,2023,8.1,3.7,2.19
210302012,2024,6.2,1.3,4.77
210302019,2023,11.0,8.8,1.25
210302019,2024,11.2,11.2,1.0
210302026,2023,9.3,3.5,2.66
210302026,2024,8.1,2.8,2.89
210302033,2023,11.3,7.1,1.59
210302033,2024,10.7,8.9,1.2
210302040,2023,7.6,2.8,2.71
210302040,2024,6.8,2.2,3.09
210302047,2023,10.4,8.4,1.24
210302047,2024,11.2,14.4,0.78
210302054,2023,9.2,5.3,1.74
210302054,2024,10.1,4.0,2.52
210302061,2023,10.1,4.8,2.1
210302061,2024,9.1,6.7,1.36
210302068,2023,10.8,4.5,2.4
210302068,2024,7.7,3.0,2.57
100910019,2022,13.9,9.7,1.43
100910019,2023,14.6,8.9,1.64
100910028,2022,10.5,6.3,1.67
100910028,2023,10.5,5.5,1.91
100910028,2024,13.9,9.3,1.49
100910037,2022,10.5,7.8,1.35
100910037,2023,10.8,9.4,1.15
100910037,2024,11.2,8.5,1.32
100910046,2022,10.6,5.7,1.86
100910046,2023,10.7,7.8,1.37
100910046,2024,10.4,7.4,1.41
100910055,2022,11.3,7.5,1.51
100910055,2023,11.0,7.9,1.39
100910055,2024,10.5,3.9,2.69
100910064,2022,11.5,7.4,1.55
100910064,2023,11.3,10.1,1.12
100910064,2024,10.6,4.4,2.41
100910082,2022,12.0,9.0,1.33
100910082,2023,11.8,12.0,0.98
100910082,2024,11.6,8.6,1.35
100910143,2022,12.3,10.3,1.19
100910143,2023,12.1,9.0,1.34
100910143,2024,11.1,11.7,0.95
100910152,2022,11.8,7.8,1.51
100910152,2023,10.6,8.6,1.23
100910152,2024,10.5,9.6,1.09
100910204,2022,11.9,8.0,1.49
100910204,2023,10.9,4.4,2.48
100910204,2024,10.5,5.3,1.98
100910231,2022,9.9,6.5,1.52
100910231,2023,9.4,6.3,1.49
100910231,2024,9.6,7.5,1.28
100910249,2022,11.1,8.6,1.29
100910249,2023,10.2,4.9,2.08
100910249,2024,10.7,7.1,1.51
100910258,2022,11.4,9.2,1.24
100910258,2023,10.3,6.4,1.61
100910258,2024,10.5,8.5,1.24
100910267,2022,10.3,5.0,2.06
100910267,2023,9.3,3.0,3.1
100910267,2024,9.7,3.9,2.49
100910285,2022,11.5,4.3,2.67
100910285,2023,11.9,8.9,1.34
100910285,2024,11.9,11.3,1.05
100990017,2024,10.4,5.5,1.89
100990022,2022,12.4,6.8,1.82
100990022,2023,10.8,4.8,2.25
100990022,2024,11.8,9.8,1.2
100990029,2022,11.9,9.4,1.27
100990029,2023,12.5,9.1,1.37
100990029,2024,11.6,12.6,0.92
100990030,2022,11.0,7.6,1.45
100990030,2023,10.9,7.7,1.42
100990030,2024,10.3,8.8,1.17
100990034,2022,10.1,8.6,1.17
100990034,2023,8.9,7.8,1.14
100990034,2024,9.1,8.9,1.02
100990038,2022,10.9,5.1,2.14
100990038,2023,10.7,4.9,2.18
100990038,2024,10.6,6.9,1.54
100990046,2022,10.7,3.3,3.24
100990046,2023,9.0,5.1,1.76
100990046,2024,10.2,3.7,2.76
100990067,2022,9.6,8.4,1.14
100990067,2023,10.6,5.4,1.96
100990067,2024,10.9,12.4,0.88
100990081,2022,12.8,15.2,0.84
100990081,2023,11.7,12.6,0.93
100990081,2024,12.2,10.7,1.14
100990088,2022,14.9,10.9,1.37
100990088,2023,13.9,9.8,1.42
100990088,2024,14.1,14.4,0.98
100990095,2022,15.1,11.4,1.32
100990095,2023,14.1,11.4,1.24
100990095,2024,15.7,14.8,1.06
100990109,2024,10.7,10.0,1.07
100990116,2024,12.8,10.1,1.27
100990123,2024,11.3,13.7,0.82
300210015,2023,8.9,4.0,2.23
300210024,2022,9.1,4.6,1.98
300210024,2023,8.4,2.9,2.9
300210024,2024,8.6,1.0,8.6
300210051,2022,9.0,5.6,1.61
300210051,2023,8.3,3.1,2.68
300210051,2024,8.7,5.0,1.74
300210069,2022,8.8,2.5,3.52
300210069,2023,6.7,2.7,2.48
300210069,2024,6.8,3.4,2.0
300210096,2022,4.5,2.0,2.25
300210096,2023,6.4,3.6,1.78
300210096,2024,8.8,3.7,2.38
300210103,2022,5.8,2.1,2.76
300210103,2023,6.2,2.0,3.1
300210103,2024,5.2,2.5,2.08
300210563,2022,6.4,2.2,2.91
300210563,2023,5.8,2.1,2.76
300210563,2024,5.1,4.0,1.27
300210572,2022,10.1,10.2,0.99
300210572,2023,9.0,5.5,1.64
300210572,2024,9.0,5.4,1.67
300210599,2022,7.6,3.6,2.11
300210599,2023,8.2,5.3,1.55
300210599,2024,8.6,2.5,3.44
300210615,2022,8.6,9.1,0.95
300210615,2023,7.9,2.8,2.82
300210615,2024,8.7,7.2,1.21
300210624,2022,11.2,14.1,0.79
300210624,2023,9.6,9.6,1.0
300210624,2024,8.6,6.0,1.43
300210633,2022,6.8,2.9,2.34
300210633,2023,5.5,2.9,1.9
300210633,2024,6.9,1.0,6.9
300210642,2022,14.3,11.5,1.24
300210642,2023,12.5,12.4,1.01
300210642,2024,11.0,23.0,0.48
300210696,2022,10.7,3.9,2.74
300210696,2023,9.2,8.3,1.11
300210696,2024,9.1,4.0,2.27
300210703,2022,9.9,5.7,1.74
300210703,2023,11.8,7.1,1.66
300210703,2024,10.3,3.2,3.22
300210721,2022,11.4,5.5,2.07
300210721,2023,10.4,4.4,2.36
300210721,2024,9.7,5.5,1.76
300210748,2022,9.4,5.6,1.68
300210748,2023,8.4,4.1,2.05
300210748,2024,8.0,6.3,1.27
300210757,2022,9.7,5.6,1.73
300210757,2023,8.5,5.5,1.55
300210757,2024,9.1,5.9,1.54
300210784,2022,10.1,5.0,2.02
300210784,2023,8.4,3.7,2.27
300210784,2024,8.0,5.1,1.57
300210793,2022,9.7,5.6,1.73
300210793,2023,7.9,2.3,3.43
300210793,2024,7.4,5.6,1.32
300210827,2022,8.5,3.0,2.83
300210827,2023,11.1,5.0,2.22
300210827,2024,4.0,2.0,2.0
300210836,2022,11.1,5.8,1.91
300210836,2023,9.9,3.0,3.3
300210836,2024,10.6,10.5,1.01
300210845,2023,10.7,6.5,1.65
300210845,2024,12.6,12.5,1.01
300210854,2022,10.1,3.3,3.06
300210854,2023,11.7,10.6,1.1
300210854,2024,11.9,8.5,1.4
300210881,2022,12.7,11.9,1.07
300210881,2023,10.7,13.8,0.78
300210881,2024,9.7,11.9,0.82
300210899,2022,6.9,2.3,3.0
300210899,2023,5.9,1.9,3.11
300210899,2024,5.6,3.2,1.75
300210942,2022,11.1,5.0,2.22
300210942,2023,10.4,9.0,1.16
300210942,2024,11.2,7.4,1.51
300211031,2022,8.1,6.3,1.29
300211031,2023,7.3,1.7,4.29
300211031,2024,8.1,4.4,1.84
300211094,2022,13.5,2.3,5.87
300211094,2023,10.3,2.0,5.15
300211094,2024,9.0,3.0,3.0
300211297,2024,10.9,8.0,1.36
300211385,2022,10.1,2.0,5.05
300211385,2023,5.1,2.6,1.96
300211385,2024,13.0,5.0,2.6
300211455,2022,8.2,6.1,1.34
300211455,2023,7.5,2.6,2.88
300211455,2024,5.6,4.0,1.4
300211473,2022,13.5,12.2,1.11
300211473,2023,10.3,10.4,0.99
300211473,2024,10.7,8.9,1.2
300211491,2023,8.3,3.0,2.77
300211516,2022,10.0,7.8,1.28
300211516,2023,7.9,5.6,1.41
300211516,2024,9.3,11.2,0.83
300211534,2022,11.5,7.5,1.53
300211534,2023,10.1,7.0,1.44
300211534,2024,9.0,5.1,1.76
300211552,2022,7.6,6.0,1.27
300211552,2023,6.5,2.6,2.5
300211552,2024,6.3,6.7,0.94
300211561,2022,6.2,2.7,2.3
300211561,2023,5.0,2.1,2.38
300211561,2024,7.1,2.0,3.55
300211579,2022,12.8,7.9,1.62
300211579,2023,10.8,16.2,0.67
300211579,2024,10.6,18.9,0.56
300211588,2022,7.4,5.0,1.48
300211588,2023,7.7,2.8,2.75
300211588,2024,5.6,4.2,1.33
300211622,2022,13.9,14.6,0.95
300211622,2023,7.5,5.8,1.29
300211622,2024,10.7,8.2,1.3
300211843,2022,13.5,11.4,1.18
300211843,2023,13.1,10.8,1.21
300211843,2024,13.3,19.3,0.69
300211913,2022,8.3,4.9,1.69
300211913,2023,8.1,2.5,3.24
300211913,2024,8.1,3.3,2.45
300212029,2022,10.1,7.2,1.4
300212029,2023,8.2,4.7,1.74
300212029,2024,8.8,5.5,1.6
300212038,2022,7.8,2.0,3.9
300212038,2023,6.9,2.3,3.0
300212038,2024,6.8,2.6,2.62
300212056,2022,11.2,1.4,8.0
300212056,2023,14.4,2.0,7.2
300212065,2022,12.6,7.5,1.68
300212065,2023,13.7,14.0,0.98
300212065,2024,13.4,19.0,0.71
300212074,2022,9.9,7.0,1.41
300212074,2023,7.7,2.5,3.08
300212074,2024,5.8,5.4,1.07
300212083,2022,7.8,3.8,2.05
300212083,2023,7.2,3.3,2.18
300212083,2024,7.5,6.4,1.17
300212108,2022,10.5,4.4,2.39
300212108,2023,6.6,2.2,3.0
300212108,2024,7.2,3.1,2.32
300212117,2022,8.6,7.8,1.1
300212117,2023,6.7,7.0,0.96
300212117,2024,6.0,3.6,1.67
300212126,2022,7.6,6.0,1.27
300212126,2023,6.6,8.5,0.78
300212126,2024,8.0,10.7,0.75
300212144,2022,8.7,4.0,2.17
300212144,2023,8.2,3.8,2.16
300212144,2024,9.1,3.8,2.39
300212189,2022,8.3,3.2,2.59
300212189,2023,7.6,3.2,2.37
300212189,2024,8.2,5.6,1.46
300212232,2022,10.8,3.4,3.18
300212232,2023,12.6,8.9,1.42
300212232,2024,13.3,10.2,1.3
300212259,2022,10.7,1.9,5.63
300212259,2023,10.9,4.5,2.42
300212259,2024,9.3,2.9,3.21
300212286,2022,8.5,6.5,1.31
300212286,2023,9.5,6.6,1.44
300212286,2024,8.4,6.8,1.24
300290346,2022,9.6,5.6,1.71
300290346,2023,9.5,8.3,1.14
300290346,2024,10.1,9.4,1.07
300290362,2022,13.0,10.4,1.25
300290362,2023,8.5,2.7,3.15
300290362,2024,7.3,2.7,2.7
300290363,2022,11.0,9.3,1.18
300290363,2023,8.7,5.2,1.67
300290363,2024,9.2,5.4,1.7
300290365,2022,12.1,12.1,1.0
300290365,2023,8.4,2.6,3.23
300290365,2024,6.8,3.3,2.06
300290396,2022,9.7,4.3,2.26
300290396,2023,10.5,6.2,1.69
300290396,2024,9.1,4.7,1.94
300290397,2022,7.9,4.0,1.98
300290397,2023,7.6,1.8,4.22
300290397,2024,13.4,1.0,13.4
300290398,2022,7.4,3.4,2.18
300290398,2023,8.6,4.3,2.0
300290398,2024,8.6,7.3,1.18
300290399,2022,6.7,3.5,1.91
300290399,2023,8.2,2.2,3.73
300290399,2024,8.1,4.2,1.93
300290400,2022,10.0,8.4,1.19
300290400,2023,9.5,4.2,2.26
300290400,2024,9.1,6.3,1.44
300290401,2022,6.9,2.0,3.45
300290401,2023,9.6,10.0,0.96
300290401,2024,9.0,9.0,1.0
300290402,2023,7.5,4.4,1.7
300290402,2024,10.5,5.6,1.88
300290403,2022,9.2,7.0,1.31
300290403,2023,8.1,4.8,1.69
300290403,2024,7.7,2.5,3.08
300290404,2022,10.2,6.4,1.59
300290404,2023,8.0,3.5,2.29
300290404,2024,9.5,5.5,1.73
300290405,2022,9.3,6.7,1.39
300290405,2023,8.6,5.6,1.54
300290405,2024,7.7,4.6,1.67
300290406,2022,10.1,7.4,1.36
300290406,2023,9.2,5.0,1.84
300290406,2024,9.5,8.6,1.1
300290407,2022,6.7,3.1,2.16
300290407,2023,7.2,3.7,1.95
300290407,2024,8.2,8.7,0.94
300290423,2022,9.9,9.3,1.06
300290423,2023,9.0,5.4,1.67
300290423,2024,6.6,4.0,1.65
300290428,2023,4.0,3.0,1.33
300290429,2023,5.4,3.0,1.8
300290429,2024,7.3,4.9,1.49
300290431,2023,6.2,4.2,1.48
300290431,2024,5.7,2.3,2.48
300290433,2023,9.5,2.7,3.52
300290434,2022,13.7,10.7,1.28
300290434,2023,7.9,3.0,2.63
300290434,2024,9.9,8.4,1.18
300290435,2022,9.0,7.3,1.23
300290435,2023,8.6,3.4,2.53
300290435,2024,7.5,4.0,1.88
300290436,2022,11.4,7.6,1.5
300290436,2023,8.3,4.1,2.02
300290436,2024,11.7,5.0,2.34
300290437,2022,9.3,6.4,1.45
300290437,2023,8.4,3.7,2.27
300290437,2024,7.4,2.9,2.55
300290441,2022,11.1,4.6,2.41
300290441,2023,9.9,3.6,2.75
300290441,2024,8.1,1.0,8.1
300290443,2023,2.5,2.5,1.0
300290443,2024,11.0,2.0,5.5
300290445,2022,9.6,18.0,0.53
300290445,2023,9.9,6.1,1.62
300290445,2024,8.5,2.0,4.25
300290447,2022,7.6,4.0,1.9
300290447,2023,9.4,3.0,3.13
300290448,2022,5.2,3.3,1.58
300290448,2023,7.0,4.9,1.43
300290448,2024,6.4,1.0,6.4
300290449,2022,7.9,4.2,1.88
300290449,2023,7.3,5.0,1.46
300290449,2024,6.4,1.5,4.27
300290469,2023,11.3,2.3,4.91
300290469,2024,10.2,1.0,10.2
300290483,2022,13.0,15.0,0.87
300290483,2023,10.2,4.0,2.55
300290539,2022,10.8,15.0,0.72
300290539,2023,8.8,3.3,2.67
300290539,2024,9.9,4.0,2.48
300290553,2022,11.9,11.0,1.08
300290553,2023,7.6,1.8,4.22
300290567,2022,11.8,1.7,6.94
300290567,2023,9.0,4.2,2.14
300290581,2022,12.4,3.0,4.13
300290581,2023,10.1,6.7,1.51
300290595,2023,12.7,3.5,3.63
300290609,2022,11.1,4.8,2.31
300290609,2023,8.1,4.3,1.88
300290609,2024,8.6,1.3,6.62
300290637,2022,13.8,13.0,1.06
300290637,2023,9.8,3.6,2.72
300290637,2024,8.5,2.0,4.25
300290707,2023,10.0,10.0,1.0
300290721,2022,12.5,3.0,4.17
300290721,2023,7.7,10.5,0.73
300290735,2022,12.0,4.0,3.0
300290763,2023,15.7,11.0,1.43
300290777,2022,13.2,15.0,0.88
300290777,2023,8.9,3.7,2.41
204610248,2022,8.6,5.2,1.65
204610248,2023,6.8,5.0,1.36
204610248,2024,7.8,3.1,2.52
204610257,2022,7.1,7.0,1.01
204610257,2023,6.4,3.8,1.68
204610257,2024,6.1,6.5,0.94
204610266,2022,7.2,5.3,1.36
204610266,2023,6.8,4.7,1.45
204610266,2024,6.3,3.9,1.62
204610275,2022,5.3,3.5,1.51
204610275,2023,6.5,2.6,2.5
204610275,2024,6.2,4.3,1.44
204610293,2022,7.7,4.5,1.71
204610293,2023,8.3,4.8,1.73
204610293,2024,7.4,5.5,1.35
204610309,2022,9.8,2.8,3.5
204610309,2023,8.2,4.5,1.82
204610309,2024,8.9,4.2,2.12
204610318,2022,7.1,3.4,2.09
204610318,2023,6.9,5.6,1.23
204610318,2024,7.3,4.5,1.62
204610327,2022,8.9,7.5,1.19
204610327,2023,7.3,4.3,1.7
204610327,2024,7.8,4.6,1.7
204610336,2022,6.5,4.9,1.33
204610336,2023,6.0,2.8,2.14
204610336,2024,5.4,2.4,2.25
204610345,2022,5.7,7.0,0.81
204610345,2023,5.4,4.2,1.29
204610345,2024,6.2,4.5,1.38
204610354,2022,7.2,5.7,1.26
204610354,2023,6.1,5.9,1.03
204610354,2024,6.4,5.1,1.25
204610372,2022,7.7,4.9,1.57
204610372,2023,6.7,3.8,1.76
204610372,2024,7.1,3.7,1.92
204610381,2022,6.9,4.4,1.57
204610381,2023,6.4,3.5,1.83
204610381,2024,6.5,4.2,1.55
204610399,2022,6.2,3.9,1.59
204610399,2023,6.2,3.5,1.77
204610399,2024,6.5,2.9,2.24
204610427,2022,9.2,5.4,1.7
204610427,2023,11.5,10.5,1.1
204610427,2024,9.2,6.7,1.37
204610428,2022,8.3,3.6,2.31
204610428,2023,9.9,8.3,1.19
204610428,2024,9.7,14.1,0.69
204610429,2022,10.3,8.2,1.26
204610429,2023,12.2,13.5,0.9
204610429,2024,9.6,7.2,1.33
204610450,2022,8.3,7.4,1.12
204610450,2023,8.0,4.2,1.9
204610450,2024,7.9,7.6,1.04
204610464,2023,9.5,4.6,2.07
204610464,2024,13.0,4.0,3.25
204610471,2023,8.2,5.3,1.55
204610471,2024,11.0,6.4,1.72
204610541,2024,11.2,8.6,1.3
207610054,2022,7.7,5.0,1.54
207610054,2023,8.7,2.7,3.22
207610054,2024,8.7,4.2,2.07
207610099,2022,10.5,6.8,1.54
207610099,2023,10.5,7.9,1.33
207610099,2024,11.0,12.2,0.9
207610115,2022,8.2,4.2,1.95
207610115,2023,7.8,5.0,1.56
207610115,2024,8.4,6.6,1.27
207610124,2022,7.1,4.6,1.54
207610124,2023,7.4,2.2,3.36
207610124,2024,6.8,2.3,2.96
207610133,2022,9.6,6.2,1.55
207610133,2023,10.1,7.1,1.42
207610133,2024,9.6,9.4,1.02
207610151,2022,9.5,3.4,2.79
207610151,2023,10.0,7.1,1.41
207610151,2024,9.1,5.3,1.72
207610196,2022,8.0,7.3,1.1
207610196,2023,8.0,6.2,1.29
207610196,2024,8.5,6.4,1.33
207610212,2022,9.5,6.2,1.53
207610212,2023,9.6,4.0,2.4
207610212,2024,9.8,8.6,1.14
207610239,2022,8.7,6.0,1.45
207610239,2023,9.1,5.2,1.75
207610239,2024,8.6,8.8,0.98
207610257,2022,8.3,5.9,1.41
207610257,2023,8.4,5.1,1.65
207610257,2024,8.5,4.4,1.93
207610266,2022,7.7,3.5,2.2
207610266,2023,6.6,2.7,2.44
207610266,2024,5.8,1.8,3.22
207610293,2022,8.5,6.3,1.35
207610293,2023,8.6,3.5,2.46
207610293,2024,8.5,4.5,1.89
207610318,2022,10.5,6.5,1.62
207610318,2023,10.9,4.7,2.32
207610318,2024,10.9,15.6,0.7
207610354,2022,8.2,5.6,1.46
207610354,2023,8.2,5.4,1.52
207610354,2024,8.0,5.6,1.43
207610381,2022,9.4,7.6,1.24
207610381,2023,8.8,4.0,2.2
207610381,2024,9.2,7.5,1.23
207610399,2022,8.2,2.5,3.28
207610399,2023,7.5,2.0,3.75
207610399,2024,7.6,3.2,2.37
207610433,2022,7.4,4.7,1.57
207610433,2023,7.3,2.1,3.48
207610433,2024,8.0,4.8,1.67
207650848,2022,9.5,5.7,1.67
207650848,2023,8.4,5.3,1.58
207650848,2024,9.8,8.1,1.21
207650850,2022,6.3,2.5,2.52
207650850,2023,6.5,2.1,3.1
207650850,2024,6.8,4.8,1.42
207650852,2022,5.5,2.5,2.2
207650852,2023,6.6,3.2,2.06
207650852,2024,7.4,4.8,1.54
207650854,2022,6.9,2.1,3.29
207650854,2023,8.7,1.7,5.12
207650854,2024,5.9,1.9,3.11
207650858,2022,7.8,3.0,2.6
207650858,2023,7.9,2.8,2.82
207650858,2024,6.5,1.7,3.82
207650861,2022,6.9,2.4,2.88
207650861,2023,6.0,1.6,3.75
207650861,2024,6.6,2.1,3.14
207650864,2022,9.1,3.4,2.68
207650864,2023,7.4,1.9,3.89
207650864,2024,7.2,3.1,2.32
207650865,2022,10.1,3.6,2.81
207650865,2023,8.5,2.9,2.93
207650865,2024,7.3,2.0,3.65
207650866,2022,7.3,2.7,2.7
207650866,2023,7.0,2.3,3.04
207650866,2024,6.9,2.0,3.45
207650868,2022,11.3,5.9,1.92
207650868,2023,9.7,6.9,1.41
207650868,2024,9.3,2.5,3.72
207650938,2022,10.3,8.1,1.27
207650938,2023,10.0,7.1,1.41
207650938,2024,9.9,11.7,0.85
207650941,2022,8.7,5.6,1.55
207650941,2023,8.9,4.9,1.82
207650941,2024,8.5,6.3,1.35
207650943,2022,5.8,2.8,2.07
207650943,2023,6.3,2.0,3.15
207650943,2024,6.2,2.8,2.21
207650944,2022,8.6,8.3,1.04
207650944,2023,8.7,3.9,2.23
207650944,2024,8.4,4.7,1.79
207650946,2022,5.9,2.4,2.46
207650946,2023,7.3,1.4,5.21
207650946,2024,15.3,18.0,0.85
207650947,2022,8.9,3.6,2.47
207650947,2023,8.8,5.6,1.57
207650947,2024,9.2,6.4,1.44
207650956,2022,10.7,8.7,1.23
207650956,2023,10.5,8.4,1.25
207650956,2024,9.9,9.1,1.09
207650958,2022,7.3,3.4,2.15
207650958,2023,6.7,2.4,2.79
207650958,2024,9.7,2.3,4.22
207650959,2022,8.3,6.3,1.32
207650959,2023,9.0,4.9,1.84
207650959,2024,8.8,6.1,1.44
207650961,2022,7.8,2.8,2.79
207650961,2023,7.6,4.4,1.73
207650961,2024,7.1,2.9,2.45
207650964,2022,9.3,12.0,0.78
207650964,2023,9.7,6.2,1.56
207650964,2024,9.5,8.3,1.14
207650965,2022,7.7,4.1,1.88
207650965,2023,8.4,2.5,3.36
207650965,2024,7.9,3.5,2.26
207650966,2022,9.2,4.8,1.92
207650966,2023,9.4,4.2,2.24
207650966,2024,10.1,9.5,1.06
207650967,2022,8.0,2.4,3.33
207650967,2023,7.9,2.7,2.93
207650967,2024,7.6,2.9,2.62
207650968,2022,10.2,7.5,1.36
207650968,2023,10.6,10.3,1.03
207650968,2024,10.6,8.1,1.31
207650970,2022,9.8,9.5,1.03
207650970,2023,9.6,6.4,1.5
207650970,2024,9.2,9.5,0.97
207650971,2022,7.3,3.7,1.97
207650971,2023,7.1,2.5,2.84
207650971,2024,9.5,4.4,2.16
207650972,2022,9.9,8.7,1.14
207650972,2023,10.1,6.8,1.49
207650972,2024,11.6,7.5,1.55
207650973,2022,8.4,3.8,2.21
207650973,2023,8.4,4.5,1.87
207650973,2024,9.1,7.8,1.17
207650974,2022,7.5,3.5,2.14
207650974,2023,7.1,3.4,2.09
207650974,2024,7.2,3.0,2.4
207650975,2022,8.9,5.3,1.68
207650975,2023,10.3,4.3,2.4
207650975,2024,10.4,10.5,0.99
207650976,2022,10.0,4.7,2.13
207650976,2023,9.2,3.9,2.36
207650976,2024,7.9,2.6,3.04
207650985,2023,9.7,4.0,2.42
207650985,2024,8.4,6.8,1.24
207650992,2023,8.9,4.7,1.89
207650992,2024,11.7,12.7,0.92
207650999,2023,10.7,3.6,2.97
207650999,2024,8.9,2.6,3.42
207651006,2024,10.0,6.9,1.45
207651013,2024,10.4,2.5,4.16
100210017,2022,13.1,8.2,1.6
100210017,2023,15.4,11.6,1.33
100210017,2024,13.0,6.0,2.17
100210026,2022,8.7,5.6,1.55
100210026,2023,8.5,5.1,1.67
100210026,2024,13.6,8.9,1.53
100210035,2022,9.1,5.4,1.69
100210035,2023,8.8,6.4,1.38
100210035,2024,8.9,5.9,1.51
100210044,2022,11.6,7.0,1.66
100210044,2023,10.5,9.0,1.17
100210044,2024,9.1,4.5,2.02
100210053,2022,10.6,7.8,1.36
100210053,2023,10.6,7.3,1.45
100210053,2024,9.9,7.4,1.34
100210062,2022,9.9,5.2,1.9
100210062,2023,9.8,4.5,2.18
100210062,2024,8.8,5.0,1.76
100210071,2022,11.6,6.8,1.71
100210071,2023,11.0,8.6,1.28
100210071,2024,10.4,10.9,0.95
100210089,2022,8.9,3.7,2.41
100210089,2023,8.3,3.0,2.77
100210089,2024,8.2,4.4,1.86
100210098,2022,8.9,5.5,1.62
100210098,2023,7.9,10.0,0.79
100210098,2024,9.3,8.3,1.12
100210105,2022,11.2,6.5,1.72
100210105,2023,11.3,7.7,1.47
100210105,2024,11.8,10.1,1.17
100210114,2022,10.2,7.6,1.34
100210114,2023,9.7,9.9,0.98
100210114,2024,10.4,3.6,2.89
100210132,2022,9.7,6.7,1.45
100210132,2023,10.4,4.8,2.17
100210132,2024,9.4,4.9,1.92
100210141,2022,9.7,4.9,1.98
100210141,2023,9.2,5.8,1.59
100210141,2024,9.0,4.9,1.84
100210168,2022,10.8,2.9,3.72
100210168,2023,11.2,11.7,0.96
100210168,2024,12.2,13.0,0.94
100210177,2022,9.7,2.3,4.22
100210177,2023,9.2,5.0,1.84
100210177,2024,7.8,7.6,1.03
100210186,2022,10.3,4.7,2.19
100210186,2023,9.9,3.5,2.83
100210186,2024,9.0,3.6,2.5
100210195,2022,11.2,6.9,1.62
100210195,2023,10.5,5.0,2.1
100210195,2024,10.7,6.3,1.7
100210202,2022,10.4,3.5,2.97
100210202,2023,10.2,4.7,2.17
100210202,2024,9.9,6.3,1.57
100210283,2022,5.3,2.3,2.3
100210283,2023,5.4,2.8,1.93
100210283,2024,5.5,3.4,1.62
100210308,2022,11.4,5.0,2.28
100210308,2023,9.7,3.4,2.85
100210308,2024,10.8,6.9,1.57
100210317,2022,9.1,4.0,2.27
100210317,2023,9.0,3.7,2.43
100210317,2024,10.1,3.6,2.81
100210326,2022,13.7,9.5,1.44
100210326,2023,13.1,5.8,2.26
100210326,2024,13.6,10.2,1.33
100210353,2022,12.0,6.7,1.79
100210353,2023,12.3,15.7,0.78
100210353,2024,12.2,17.7,0.69
100210362,2022,11.6,4.3,2.7
100210362,2023,10.6,15.9,0.67
100210362,2024,11.6,18.2,0.64
100290057,2022,11.7,9.5,1.23
100290057,2023,10.6,6.1,1.74
100290057,2024,10.7,9.4,1.14
100290058,2022,9.0,2.9,3.1
100290058,2023,10.3,5.3,1.94
100290058,2024,10.5,5.8,1.81
100290059,2022,13.7,10.0,1.37
100290059,2023,12.6,9.5,1.33
100290059,2024,10.5,12.3,0.85
100290060,2022,11.9,8.8,1.35
100290060,2023,5.0,1.0,5.0
100290060,2024,9.5,4.0,2.38
100290069,2022,6.5,2.0,3.25
100290069,2023,6.3,1.6,3.94
100290069,2024,8.1,3.9,2.08
100290086,2022,8.9,4.7,1.89
100290086,2023,9.3,4.1,2.27
100290086,2024,10.1,4.7,2.15
100290088,2022,10.5,5.8,1.81
100290088,2023,9.5,4.5,2.11
100290088,2024,9.1,6.1,1.49
100290095,2022,13.8,12.0,1.15
100290095,2023,13.0,12.3,1.06
100290095,2024,14.0,13.0,1.08
100290165,2024,10.7,15.6,0.69
100290172,2024,8.6,7.9,1.09
100290179,2024,9.1,6.4,1.42
103510014,2022,10.6,5.7,1.86
103510014,2023,12.2,12.4,0.98
103510014,2024,11.0,16.8,0.65
103510023,2022,11.5,8.5,1.35
103510023,2023,12.5,12.7,0.98
103510023,2024,11.0,17.2,0.64
103510041,2022,11.2,6.3,1.78
103510041,2023,10.9,4.9,2.22
103510041,2024,11.9,5.3,2.25
103510059,2022,8.1,5.7,1.42
103510059,2023,8.3,6.9,1.2
103510059,2024,11.0,7.2,1.53
103510068,2022,7.4,3.1,2.39
103510068,2023,7.6,3.1,2.45
103510068,2024,6.9,3.5,1.97
103510077,2022,8.5,4.9,1.73
103510077,2023,8.1,7.0,1.16
103510077,2024,8.2,7.8,1.05
103510086,2022,9.4,7.0,1.34
103510086,2023,9.0,7.0,1.29
