lise_adi,sehir,lise_id
BOLVADİN SIDDIKA METİN MESLEKİ VE TEKNİK ANADOLU LİSESİ (AFYONKARAHİSAR - BOLVADİN),AFYONKARAHİSAR,2363
BORSA İSTANBUL MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - KARACABEY),BURSA,2364
DERİNCE NECİP FAZIL ANADOLU LİSESİ (KOCAELİ - DERİNCE),KOCAELİ,2365
ERMENEK HASAN KALAN ANADOLU LİSESİ (KARAMAN - ERMENEK),KARAMAN,2366
FATİH KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - FATİH),İSTANBUL,2367
GÖLMARMARA HULKİ SANLITOP ANADOLU LİSESİ (MANİSA - GÖLMARMARA),MANİSA,2368
GÜNEY ÇOK PROGRAMLI ANADOLU LİSESİ (DENİZLİ - GÜNEY),DENİZLİ,2369
HAKKARİ FEN LİSESİ (HAKKARİ - MERKEZ),HAKKARİ,2370
HALICI AHMET URKAY ANADOLU LİSESİ (MUĞLA - MARMARİS),MUĞLA,2371
HÜSEYİN KORKMAZ ANADOLU LİSESİ (TEKİRDAĞ - HAYRABOLU),TEKİRDAĞ,2372
İMMİB ERKAN AVCI MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,2373
İNÖNÜ ANADOLU LİSESİ (ANKARA - ALTINDAĞ),ANKARA,2374
KAŞGARLI MAHMUD ANADOLU LİSESİ (BURSA - YILDIRIM),BURSA,2375
MECİDİYEKÖY ANADOLU LİSESİ (İSTANBUL - ŞİŞLİ),İSTANBUL,2376
MENEMEN ATATÜRK ANADOLU LİSESİ (İZMİR - MENEMEN),İZMİR,2377
MENTEŞE TÜRKİYE ODALAR VE BORSALAR BİRLİĞİ FEN LİSESİ (MUĞLA - MENTEŞE),MUĞLA,2378
ÖZEL BİLFEN İSKENDERUN FEN LİSESİ (HATAY - ARSUZ),HATAY,2379
ÖZEL ÇANKAYA YILDIZ ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,2380
ÖZEL GAZİEMİR UĞUR ANADOLU LİSESİ (İZMİR - GAZİEMİR),İZMİR,2381
ÖZEL ISPARTA KÜLTÜR ANADOLU LİSESİ (ISPARTA - MERKEZ),ISPARTA,2382
ÖZEL İLGİ FEN LİSESİ (İZMİR - KARŞIYAKA),İZMİR,2383
ÖZEL KARAMAN UĞUR ANADOLU LİSESİ (KARAMAN - MERKEZ),KARAMAN,2384
ÖZEL ÜÇGEN ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,2385
ŞEHİT RAMAZAN SARIKAYA KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,2386
TED AFYON KOLEJİ ÖZEL ANADOLU LİSESİ (AFYONKARAHİSAR - MERKEZ),AFYONKARAHİSAR,2387
TINAZTEPE ANADOLU LİSESİ (İZMİR - BUCA),İZMİR,2388
ULUBATLI HASAN ANADOLU LİSESİ (BURSA - YILDIRIM),BURSA,2389
VELİMEŞE ANADOLU LİSESİ (TEKİRDAĞ - ERGENE),TEKİRDAĞ,2390
AKSU ANADOLU LİSESİ (ANTALYA - AKSU),ANTALYA,2391
BAĞBAŞI ANADOLU İMAM HATİP LİSESİ (DENİZLİ - PAMUKKALE),DENİZLİ,2392
BORSA İSTANBUL BİNGÖL ANADOLU LİSESİ (BİNGÖL - MERKEZ),BİNGÖL,2393
FARUK NAFİZ ÇAMLIBEL ANADOLU LİSESİ (ANKARA - ETİMESGUT),ANKARA,2394
FETHİ GEMUHLUOĞLU ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,2395
KIRKAĞAÇ ANADOLU İMAM HATİP LİSESİ (MANİSA - KIRKAĞAÇ),MANİSA,2396
MAT-FKB ÖZEL GELİŞİM ANADOLU LİSESİ (ESKİŞEHİR - TEPEBAŞI),ESKİŞEHİR,2397
MUSTAFA HÜSNÜ GEMİCİ ANADOLU LİSESİ (AFYONKARAHİSAR - BOLVADİN),AFYONKARAHİSAR,2398
ÖZEL ALTIN EĞİTİM ANADOLU GÜZEL SANATLAR LİSESİ (ANKARA - ETİMESGUT),ANKARA,2399
ÖZEL ANTALYA İMZA ANADOLU LİSESİ (ANTALYA - MURATPAŞA),ANTALYA,2400
ÖZEL CENAP DÜZGÜN ANADOLU LİSESİ (ANTALYA - MURATPAŞA),ANTALYA,2401
ÖZEL ENLEM KOLEJİ ANADOLU LİSESİ (ANTALYA - DÖŞEMEALTI),ANTALYA,2402
ÖZEL ISPARTA BAHÇEŞEHİR ANADOLU LİSESİ (ISPARTA - MERKEZ),ISPARTA,2403
ÖZEL İSTANBUL MODERN İLİMLER ANADOLU LİSESİ (MUĞLA - MİLAS),MUĞLA,2404
ŞELALE ANADOLU LİSESİ (ANTALYA - MANAVGAT),ANTALYA,2405
ALAPLI ANADOLU LİSESİ (ZONGULDAK - ALAPLI),ZONGULDAK,2406
ALMAN LİSELİLER KÜLTÜR EĞİTİM VAKFI ÖZEL ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,2407
AZİZ-EROL GÜZELCAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (İZMİR - BORNOVA),İZMİR,2408
BEYŞEHİR CAHİT ZARİFOĞLU ANADOLU LİSESİ (KONYA - BEYŞEHİR),KONYA,2409
CENGİZ TOPEL ANADOLU LİSESİ (İZMİR - GÜZELBAHÇE),İZMİR,2410
ÇİĞLİ TEĞMEN ALİ RIZA AKINCI ANADOLU LİSESİ (İZMİR - ÇİĞLİ),İZMİR,2411
DEMİRCİ ANADOLU İMAM HATİP LİSESİ (MANİSA - DEMİRCİ),MANİSA,2412
İNÖNÜ ANADOLU LİSESİ (İZMİR - KARABAĞLAR),İZMİR,2413
KUMLUCA ANADOLU İMAM HATİP LİSESİ (ANTALYA - KUMLUCA),ANTALYA,2414
MUSTAFA ŞİPAR ANADOLU LİSESİ (DENİZLİ - KALE),DENİZLİ,2415
ÖZEL ILGIN TEK KOLEJİ ANADOLU LİSESİ (KONYA - ILGIN),KONYA,2416
ÖZEL ÜFTADE ANADOLU LİSESİ (UŞAK - MERKEZ),UŞAK,2417
SEFAKÖY ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,2418
VAHİT TUNA ANADOLU LİSESİ (ÇANAKKALE - MERKEZ),ÇANAKKALE,2419
AKŞEHİR TORNACI EROL CUMBUL TOKİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (KONYA - AKŞEHİR),KONYA,2420
ESKİŞEHİR ETİ SOSYAL BİLİMLER LİSESİ (ESKİŞEHİR - ODUNPAZARI),ESKİŞEHİR,2421
HALİT GÖRGÜLÜ ANADOLU LİSESİ (MANİSA - YUNUSEMRE),MANİSA,2422
İBRAHİM CİNKAYA SOSYAL BİLİMLER LİSESİ (DENİZLİ - MERKEZEFENDİ),DENİZLİ,2423
KADRİYE NAZİF GÖLGE ANADOLU LİSESİ (TEKİRDAĞ - SÜLEYMANPAŞA),TEKİRDAĞ,2424
KARAMAN NECİP FAZIL KISAKÜREK SOSYAL BİLİMLER LİSESİ (KARAMAN - MERKEZ),KARAMAN,2425
KUMLUCA SOSYAL BİLİMLER LİSESİ (ANTALYA - KUMLUCA),ANTALYA,2426
MANAVGAT LİSESİ (ANTALYA - MANAVGAT),ANTALYA,2427
MANAVGAT RUKİYE-RAŞİT MEŞHUR MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANTALYA - MANAVGAT),ANTALYA,2428
MEHMET CADIL ANADOLU LİSESİ (BURDUR - BUCAK),BURDUR,2429
MENTEŞE SOSYAL BİLİMLER LİSESİ (MUĞLA - MENTEŞE),MUĞLA,2430
MUHİTTİN MUSTAFA BÖCEK ANADOLU LİSESİ (ANTALYA - KONYAALTI),ANTALYA,2431
NECMETTİN ERBAKAN FEN LİSESİ (SAKARYA - ARİFİYE),SAKARYA,2432
AYSEL-SELAHATTİN ERKASAP SOSYAL BİLİMLER LİSESİ (KÜTAHYA - MERKEZ),KÜTAHYA,2433
NİYAZİ MISRİ SOSYAL BİLİMLER LİSESİ (MALATYA - BATTALGAZİ),MALATYA,2434
ÖZEL ELMADAĞ AÇI ANADOLU LİSESİ (ANKARA - ELMADAĞ),ANKARA,2435
ÖZEL FORM KAMPÜS FEN LİSESİ (KONYA - SELÇUKLU),KONYA,2436
ÖZEL GAYE FEN LİSESİ (MERSİN - ERDEMLİ),MERSİN,2437
ÖZEL MANAVGAT BAHÇEŞEHİR KOLEJİ FEN LİSESİ (ANTALYA - MANAVGAT),ANTALYA,2438
BAĞLICA ANADOLU LİSESİ (ANKARA - ETİMESGUT),ANKARA,2439
ÖZEL MOD ERYAMAN ANADOLU LİSESİ (ANKARA - ETİMESGUT),ANKARA,2440
ÖZEL NİLÜFER YÖNDER FEN LİSESİ (BURSA - NİLÜFER),BURSA,2441
ÖZEL OĞUZHAN ÖZKAYA ANADOLU LİSESİ (İZMİR - GÜZELBAHÇE),İZMİR,2442
ÖZEL ŞANLIURFA AK ANADOLU LİSESİ (ŞANLIURFA - HALİLİYE),ŞANLIURFA,2443
ÖZEL TİRE TÖBEK BOĞAZİÇİ ANADOLU LİSESİ (İZMİR - TİRE),İZMİR,2444
ÖZEL UŞAK SINAV ANADOLU LİSESİ (UŞAK - MERKEZ),UŞAK,2445
ÖZEL YENİ ROTA ANADOLU LİSESİ (ESKİŞEHİR - ODUNPAZARI),ESKİŞEHİR,2446
SABİHA GÖKÇEN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ESKİŞEHİR - TEPEBAŞI),ESKİŞEHİR,2447
SİLİFKE YEŞİLOVACIK ÇOK PROGRAMLI ANADOLU LİSESİ (MERSİN - SİLİFKE),MERSİN,2448
ŞEHİT CEMALETTİN AVCI SOSYAL BİLİMLER LİSESİ (UŞAK - EŞME),UŞAK,2449
ŞEHİT ŞÜKRÜ CAN KAYADİBİ ANADOLU LİSESİ (ŞANLIURFA - EYYÜBİYE),ŞANLIURFA,2450
TÜRKİYE ODALAR VE BORSALAR BİRLİĞİ SOSYAL BİLİMLER LİSESİ (MUŞ - MERKEZ),MUŞ,2451
ÜMRANİYE ŞEHİT EROL OLÇOK KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,2452
YUNUS EMRE ANADOLU LİSESİ (İZMİR - BORNOVA),İZMİR,2453
ZEKİ KONUKOĞLU ANADOLU LİSESİ (BURSA - İNEGÖL),BURSA,2454
BUCA ÖMER SEYFETTİN MESLEKİ VE TEKNİK ANADOLU LİSESİ (İZMİR - BUCA),İZMİR,2455
DEMİRTAŞ İSMAİL HAKKI BURSEVİ KIZ ANADOLU İMAM HATİP LİSESİ (BURSA - OSMANGAZİ),BURSA,2456
FATMA TÜZZEHRA ORHUN MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - SÖKE),AYDIN,2457
GÜLSEFA KAPANCIOĞLU ANADOLU LİSESİ (İZMİR - BORNOVA),İZMİR,2458
HÜSEYİN ERÇELEBİ ANADOLU LİSESİ (ESKİŞEHİR - ODUNPAZARI),ESKİŞEHİR,2459
KONAK ÇINARLI MESLEKİ VE TEKNİK ANADOLU LİSESİ (İZMİR - KONAK),İZMİR,2460
LOKMAN HEKİM MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - GÜRSU),BURSA,2461
MANAVGAT MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANTALYA - MANAVGAT),ANTALYA,2462
METİN-ZÜLBİYE SARI ANADOLU LİSESİ (AFYONKARAHİSAR - EMİRDAĞ),AFYONKARAHİSAR,2463
MUSTAFA KOCAKAYA MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANTALYA - KAŞ),ANTALYA,2464
NEVŞEHİR MESLEKİ VE TEKNİK ANADOLU LİSESİ (NEVŞEHİR - MERKEZ),NEVŞEHİR,2465
ÖZEL UŞAK BATI KOLEJİ ANADOLU LİSESİ (UŞAK - MERKEZ),UŞAK,2466
SAİT-SABRİ AĞAOĞLU ANADOLU LİSESİ (UŞAK - MERKEZ),UŞAK,2467
SARAYKÖY MESLEKİ VE TEKNİK ANADOLU LİSESİ (DENİZLİ - SARAYKÖY),DENİZLİ,2468
ŞEHİT HÜSEYİN GÜRLEKLİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (KÜTAHYA - GEDİZ),KÜTAHYA,2469
AFYONKARAHİSAR ŞEHİT YUNUS ÇİÇEK MESLEKİ VE TEKNİK ANADOLU LİSESİ (AFYONKARAHİSAR - MERKEZ),AFYONKARAHİSAR,2470
ATATÜRK MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANTALYA - KEPEZ),ANTALYA,2471
BAYRAKLI ANADOLU LİSESİ (İZMİR - BAYRAKLI),İZMİR,2472
BEKİLLİ ATATÜRK ANADOLU LİSESİ (DENİZLİ - BEKİLLİ),DENİZLİ,2473
DALAMAN ŞEHİT EMRE KARGIN ANADOLU LİSESİ (MUĞLA - DALAMAN),MUĞLA,2474
ERENTÜRK ÖZ ŞEKER ANADOLU LİSESİ (MUŞ - MERKEZ),MUŞ,2475
HAVRAN ANADOLU LİSESİ (BALIKESİR - HAVRAN),BALIKESİR,2476
İSKENDERUN TİCARET VE SANAYİ ODASI ANADOLU LİSESİ (HATAY - İSKENDERUN),HATAY,2477
İZZETTİN ÇALIŞLAR ANADOLU LİSESİ (UŞAK - MERKEZ),UŞAK,2478
KADRİYE MOROĞLU ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,2479
KARAPINAR MEKE ANADOLU LİSESİ (KONYA - KARAPINAR),KONYA,2480
KUMRAL ABDAL ANADOLU LİSESİ (BİLECİK - BOZÜYÜK),BİLECİK,2481
MAHMUT ARSLAN ANADOLU LİSESİ (MERSİN - YENİŞEHİR),MERSİN,2482
MENDERES ŞEHİT MEHMET KIVIK ANADOLU LİSESİ (İZMİR - MENDERES),İZMİR,2483
MERSİN EYÜP AYGAR ANADOLU LİSESİ (MERSİN - TOROSLAR),MERSİN,2484
MUSTAFA KEMAL PAŞA ANADOLU İMAM HATİP LİSESİ (BURSA - MUSTAFAKEMALPAŞA),BURSA,2485
NECİP FAZIL KISAKÜREK ANADOLU LİSESİ (İZMİR - ÇİĞLİ),İZMİR,2486
NUH MEHMET KÜÇÜKÇALIK ANADOLU LİSESİ (BURSA - İNEGÖL),BURSA,2487
ORHAN GAZİ ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,2488
ÖZEL BÜYÜK UĞUR ANADOLU LİSESİ (AYDIN - EFELER),AYDIN,2489
ÖZEL ELÇİN TÜN ANADOLU LİSESİ (İZMİR - GAZİEMİR),İZMİR,2490
SEMİH TINAY ANADOLU LİSESİ (İZMİR - DİKİLİ),İZMİR,2491
SÖKE ANADOLU LİSESİ (AYDIN - SÖKE),AYDIN,2492
TÜPRAŞ 50. YİL ANADOLU LİSESİ (KOCAELİ - KÖRFEZ),KOCAELİ,2493
ULFET ONART ANADOLU LİSESİ (İZMİR - BAYINDIR),İZMİR,2494
BUCA DEVLET MALZEME OFİSİ ÇOK PROGRAMLI ANADOLU LİSESİ (İZMİR - BUCA),İZMİR,2495
BUCA IŞILAY SAYGIN GÜZEL SANATLAR LİSESİ (İZMİR - BUCA),İZMİR,2496
ATATÜRK ANADOLU LİSESİ (IĞDIR - MERKEZ),IĞDIR,2497
BARUTLUSU MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURDUR - TEFENNİ),BURDUR,2498
BÜYÜKÇEKMECE RECEP GÜNGÖR ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,2499
HACI ETHEM-ŞERİFE KAVUKÇU ANADOLU LİSESİ (ANTALYA - KORKUTELİ),ANTALYA,2500
HÜYÜK DURMUŞ AKKUŞ ANADOLU LİSESİ (KONYA - HÜYÜK),KONYA,2501
İSMAİL KAYA ANADOLU İMAM HATİP LİSESİ (KONYA - SELÇUKLU),KONYA,2502
KALECİK ANADOLU LİSESİ (ANKARA - KALECİK),ANKARA,2503
KILIÇARSLAN ANADOLU LİSESİ (DENİZLİ - ÇİVRİL),DENİZLİ,2504
ÖZEL KEÇİÖREN BİREY ANADOLU LİSESİ (ANKARA - KEÇİÖREN),ANKARA,2505
PROF.DR. ORHAN OĞUZ ANADOLU LİSESİ (ESKİŞEHİR - TEPEBAŞI),ESKİŞEHİR,2506
REFİK ARSLAN ÖZTÜRK FEN LİSESİ (BİLECİK - MERKEZ),BİLECİK,2507
ŞEFİKA PEKİN MESLEKİ VE TEKNİK ANADOLU LİSESİ (MUĞLA - FETHİYE),MUĞLA,2508
ŞEHİT BAYRAM YEŞİL ÇOK PROGRAMLI ANADOLU LİSESİ (BURDUR - AĞLASUN),BURDUR,2509
ŞEHİT EREN BÜLBÜL ANADOLU İMAM HATİP LİSESİ (İZMİR - BAYRAKLI),İZMİR,2510
TURGUTLU SELMAN IŞILAK MESLEKİ VE TEKNİK ANADOLU LİSESİ (MANİSA - TURGUTLU),MANİSA,2511
AHMEDİ HANİ ANADOLU LİSESİ (AĞRI - DOĞUBAYAZIT),AĞRI,2512
YUNUS EMRE ANADOLU LİSESİ (ANKARA - ÇUBUK),ANKARA,2513
ARTVİN SOSYAL BİLİMLER LİSESİ (ARTVİN - MERKEZ),ARTVİN,2514
BOZTEPE MESLEKİ VE TEKNİK ANADOLU LİSESİ (ORDU - ALTINORDU),ORDU,2515
ÇOBANLAR ÇOK PROGRAMLI ANADOLU LİSESİ (AFYONKARAHİSAR - ÇOBANLAR),AFYONKARAHİSAR,2516
DİNAR GEVHER NESİBE MESLEKİ VE TEKNİK ANADOLU LİSESİ (AFYONKARAHİSAR - DİNAR),AFYONKARAHİSAR,2517
GÖNEN MUSTAFA UŞDU ANADOLU LİSESİ (BALIKESİR - GÖNEN),BALIKESİR,2518
İBRAHİM ETHEM KIZ ANADOLU İMAM HATİP LİSESİ (KONYA - MERAM),KONYA,2519
İBRAHİM TURHAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - ESENLER),İSTANBUL,2520
KOZANLI ANADOLU LİSESİ (KONYA - KULU),KONYA,2521
MEZİTLİ KIZ ANADOLU İMAM HATİP LİSESİ (MERSİN - MEZİTLİ),MERSİN,2522
MUSTAFA ÖZKAN ANADOLU LİSESİ (KAYSERİ - İNCESU),KAYSERİ,2523
ORHANGAZİ KIZ ANADOLU İMAM HATİP LİSESİ (ŞANLIURFA - HALİLİYE),ŞANLIURFA,2524
ÖNSEN ŞEHİT AHMET ALTUN ÇOK PROGRAMLI ANADOLU LİSESİ (KAHRAMANMARAŞ - ONİKİŞUBAT),KAHRAMANMARAŞ,2525
ÖZEL ATAYURT ANADOLU LİSESİ (ESKİŞEHİR - TEPEBAŞI),ESKİŞEHİR,2526
SALİM YILMAZ ANADOLU LİSESİ (MERSİN - AKDENİZ),MERSİN,2527
ŞEHİT ERKAN ÖZCAN ANADOLU LİSESİ (İZMİR - KARABAĞLAR),İZMİR,2528
ŞEHİT MUHİTTİN TALHA ÇALIŞKAN ANADOLU LİSESİ (ANTALYA - KEPEZ),ANTALYA,2529
ULUBORLU CUMHURİYET ANADOLU LİSESİ (ISPARTA - ULUBORLU),ISPARTA,2530
AHMET KARAKILINÇ ANADOLU LİSESİ (KİLİS - MERKEZ),KİLİS,2531
YEŞİLIRMAK ANADOLU LİSESİ (TOKAT - TURHAL),TOKAT,2532
ZEHRA EKŞİNOZLUGİL KIZ ANADOLU İMAM HATİP LİSESİ (YALOVA - MERKEZ),YALOVA,2533
ZÜBEYDE HANIM MESLEKİ VE TEKNİK ANADOLU LİSESİ (MUĞLA - MENTEŞE),MUĞLA,2534
ALİYA İZZETBEGOVİÇ ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,2535
ATİKE HANIM ANADOLU LİSESİ (SAKARYA - HENDEK),SAKARYA,2536
BERGAMA KIZ ANADOLU İMAM HATİP LİSESİ (İZMİR - BERGAMA),İZMİR,2537
GERMENCİK ANADOLU LİSESİ (AYDIN - GERMENCİK),AYDIN,2538
HASAN AKEL ANADOLU LİSESİ (MERSİN - TOROSLAR),MERSİN,2539
İBRAHİM ÇALIK ANADOLU LİSESİ (KAHRAMANMARAŞ - ONİKİŞUBAT),KAHRAMANMARAŞ,2540
İZMİR ANADOLU İMAM HATİP LİSESİ (İZMİR - KARABAĞLAR),İZMİR,2541
KÜÇÜKYALI REZAN HAS ANADOLU LİSESİ (İSTANBUL - MALTEPE),İSTANBUL,2542
MEHMET BÜYÜKEĞEN KIZ ANADOLU İMAM HATİP LİSESİ (KONYA - SARAYÖNÜ),KONYA,2543
15 TEMMUZ ŞEHİTLERİ ANADOLU LİSESİ (ÇORUM - OSMANCIK),ÇORUM,2544
ÖZEL AKKOL ANADOLU LİSESİ (MARDİN - KIZILTEPE),MARDİN,2545
SADULLAH GENCER ANADOLU LİSESİ (BİTLİS - AHLAT),BİTLİS,2546
SAVUR NURİ CINGILLIOĞLU ANADOLU LİSESİ (MARDİN - SAVUR),MARDİN,2547
SİNANPAŞA ANADOLU İMAM HATİP LİSESİ (AFYONKARAHİSAR - SİNANPAŞA),AFYONKARAHİSAR,2548
SURUÇ KIZ ANADOLU İMAM HATİP LİSESİ (ŞANLIURFA - SURUÇ),ŞANLIURFA,2549
ŞEHİT SÜMER DENİZ ANADOLU İMAM HATİP LİSESİ (AYDIN - NAZİLLİ),AYDIN,2550
TERME BÜLENT ÇAVUŞOĞLU ANADOLU LİSESİ (SAMSUN - TERME),SAMSUN,2551
ZİYA GÖKALP ANADOLU LİSESİ (BATMAN - MERKEZ),BATMAN,2552
CEMİL MERİÇ ANADOLU LİSESİ (KONYA - SELÇUKLU),KONYA,2553
ÇARŞAMBA ANADOLU LİSESİ (SAMSUN - ÇARŞAMBA),SAMSUN,2554
DİNÇERLER 75. YIL ANADOLU LİSESİ (TOKAT - ZİLE),TOKAT,2555
DURSUN YALIM FEN LİSESİ (UŞAK - SİVASLI),UŞAK,2556
CEMAL MÜMTAZ SOSYAL BİLİMLER LİSESİ (ESKİŞEHİR - TEPEBAŞI),ESKİŞEHİR,2557
EVLİYA ÇELEBİ ANADOLU LİSESİ (HATAY - ANTAKYA),HATAY,2558
GÜMÜŞHACIKÖY HASAN COCİ ANADOLU LİSESİ (AMASYA - GÜMÜŞHACIKÖY),AMASYA,2559
HAYME ANA KIZ ANADOLU İMAM HATİP LİSESİ (ANTALYA - KONYAALTI),ANTALYA,2560
İHSANİYE MEHMET AKİF İNAN KIZ ANADOLU İMAM HATİP LİSESİ (AFYONKARAHİSAR - İHSANİYE),AFYONKARAHİSAR,2561
MİTHATPAŞA ANADOLU LİSESİ (SAKARYA - ADAPAZARI),SAKARYA,2562
NEZİHA-KAZIM ATICI ANADOLU İMAM HATİP LİSESİ (TOKAT - TURHAL),TOKAT,2563
NİĞDE YUNUS EMRE ANADOLU LİSESİ (NİĞDE - MERKEZ),NİĞDE,2564
ORTAKÖY ŞEHİT RİFAT KAHYAOĞLU ANADOLU LİSESİ (AKSARAY - ORTAKÖY),AKSARAY,2565
ÖZEL AFYON GİRNE KOLEJİ ANADOLU LİSESİ (AFYONKARAHİSAR - MERKEZ),AFYONKARAHİSAR,2566
ÖZEL DENİZLİ KOLEJİ ANADOLU LİSESİ (DENİZLİ - MERKEZEFENDİ),DENİZLİ,2567
ÖZEL GELECEK EGEFEN ANADOLU LİSESİ (AYDIN - EFELER),AYDIN,2568
ÖZEL ISPARTA DOĞA ANADOLU LİSESİ (ISPARTA - MERKEZ),ISPARTA,2569
ÖZEL SİNCAN FİNAL AKADEMİ ANADOLU LİSESİ (ANKARA - SİNCAN),ANKARA,2570
TİRE BELGİN ATİLA ÇALLIOĞLU FEN LİSESİ (İZMİR - TİRE),İZMİR,2571
YAHYA KEMAL BEYATLI ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,2572
YALOVA NECMETTİN ERBAKAN SOSYAL BİLİMLER LİSESİ (YALOVA - MERKEZ),YALOVA,2573
YUNAK CEMAL KARACAN ANADOLU LİSESİ (KONYA - YUNAK),KONYA,2574
ANTALYA ANADOLU İMAM HATİP LİSESİ (ANTALYA - MURATPAŞA),ANTALYA,2575
BTSO HÜSEYİN SUNGUR ANADOLU LİSESİ (BURSA - OSMANGAZİ),BURSA,2576
DİDİM YENİHİSAR ANADOLU LİSESİ (AYDIN - DİDİM),AYDIN,2577
DURUSU HÜSEYİN ÖKTEN ANADOLU LİSESİ (İSTANBUL - ARNAVUTKÖY),İSTANBUL,2578
EMEL ÇATAL ANADOLU LİSESİ (ERZURUM - AZİZİYE),ERZURUM,2579
GEVHER NESİBE MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - YÜREĞİR),ADANA,2580
HASAN COŞKUN ANADOLU LİSESİ (BURSA - KESTEL),BURSA,2581
MEHMET AKİF ERSOY ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,2582
ÖZEL ALTINDAĞ FİNAL AKADEMİ ANADOLU LİSESİ (ANKARA - ALTINDAĞ),ANKARA,2583
ÖZEL ANTALYA DOĞA KOLEJİ (ANTALYA - MURATPAŞA),ANTALYA,2584
ÖZEL İZMİT UĞUR ANADOLU LİSESİ (KOCAELİ - İZMİT),KOCAELİ,2585
ÖZEL KIZILTEPE GÖKKUŞAĞI KOLEJİ ANADOLU LİSESİ (MARDİN - KIZILTEPE),MARDİN,2586
ÖZEL MESAFE MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - KESTEL),BURSA,2587
ÖZEL TARHAN ANADOLU LİSESİ (ANKARA - ETİMESGUT),ANKARA,2588
ÖZEL TRABZON DÜŞÜNÜR KOLEJİ ANADOLU LİSESİ (TRABZON - ORTAHİSAR),TRABZON,2589
SENEM AKA ANADOLU LİSESİ (MANİSA - TURGUTLU),MANİSA,2590
SİNCAN ANADOLU İMAM HATİP LİSESİ (ANKARA - SİNCAN),ANKARA,2591
ŞEHİT EROL OLÇOK ANADOLU LİSESİ (SAKARYA - SERDİVAN),SAKARYA,2592
ŞEHİT SERVET ASMAZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,2593
YAHYA KAPTAN ANADOLU LİSESİ (KOCAELİ - İZMİT),KOCAELİ,2594
YENİKENT AHMET ÇİÇEK MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - SİNCAN),ANKARA,2595
ALBAYRAK BORSA İSTANBUL KIZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (DENİZLİ - MERKEZEFENDİ),DENİZLİ,2596
BALGAT MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,2597
ÇİNE ANADOLU LİSESİ (AYDIN - ÇİNE),AYDIN,2598
DİNAR ANADOLU İMAM HATİP LİSESİ (AFYONKARAHİSAR - DİNAR),AFYONKARAHİSAR,2599
ERTUĞRUL GAZİ ANADOLU LİSESİ (BURSA - YILDIRIM),BURSA,2600
GERMİYAN TİCARET MESLEKİ VE TEKNİK ANADOLU LİSESİ (KÜTAHYA - MERKEZ),KÜTAHYA,2601
KEMER MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANTALYA - KEMER),ANTALYA,2602
KONAK ATATÜRK MESLEKİ VE TEKNİK ANADOLU LİSESİ (İZMİR - KONAK),İZMİR,2603
KOZAN ŞEHİT ARDA CAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - KOZAN),ADANA,2604
MİLAS ANADOLU LİSESİ (MUĞLA - MİLAS),MUĞLA,2605
